,report_id,date_time,police_beat,address_number_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,lat,lng
0,184992,2018-07-01 21:25:00,446,5000, ,IMPERIAL,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7043548,-117.0865425
1,185341,2018-07-01 21:33:00,831,4500, ,POLK,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.7514054,-117.0976333
2,185017,2018-07-01 21:34:00,122,4400, ,MISSION,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.7947879,-117.2550507
3,185048,2018-07-01 21:45:00,824,4300, ,EL CAJON,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.7554072,-117.1011965
4,185226,2018-07-01 22:30:00,934,13000, ,BRIXTON,PLACE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.95653360000001,-117.2196384
5,185063,2018-07-02 00:01:00,512,2000, ,HARRISON,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7035808,-117.1394549
6,185013,2018-07-02 00:25:00,326,5400, ,55TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,32.7751668,-117.0768858
7,185072,2018-07-02 08:10:00,934,9000, ,RECHO,ROAD, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR,32.8867767,-117.1724404
8,185659,2018-07-02 10:50:00,432,5100, ,IMPERIAL,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.704639,-117.0849383
9,185298,2018-07-02 12:57:00,445,600, ,47TH,STREET, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.7114193,-117.0936816
10,185438,2018-07-02 14:15:00,313,9100, ,CLAIREMONT MESA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.8319102,-117.1328834
11,185089,2018-07-02 14:20:00,611,3300, ,ROSECRANS,STREET, , , ,21755,VC,PASS ON THE RIGHT SAFELY,1,0,,32.7478485,-117.2081916
12,185083,2018-07-02 14:42:00,833,3300, ,45TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7402473,-117.0977402
13,185081,2018-07-02 14:49:00,326,5000, ,COLLEGE,AVENUE, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,32.7687181,-117.0686656
14,185111,2018-07-02 15:00:00,122,1000, ,AGATE,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8104296,-117.2557991
15,185110,2018-07-02 15:20:00,931,5700, ,MIRAMAR,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.8774307,-117.1859121
16,185191,2018-07-02 15:40:00,612,2900, ,LYTTON,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7438485,-117.2111685
17,185495,2018-07-02 15:55:00,123,500, ,SEA WORLD,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7641067,-117.2262649
18,185169,2018-07-02 16:15:00,617,4400, ,LADERA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7192218,-117.2545152
19,185130,2018-07-02 17:09:00,113,4600, ,MORENA,BOULEVARD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.8231083,-117.2280005
20,185088,2018-07-02 17:11:00,627,4100, ,4TH,AVENUE, , , ,21755,VC,PASS ON THE RIGHT SAFELY,2,0,,32.7518922,-117.1613886
21,185096,2018-07-02 17:15:00,313,4600, ,CONVOY,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.8237433,-117.1552298
22,185116,2018-07-02 19:13:00,122,2900, ,GARNET,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.806683,-117.2178546
23,185382,2018-07-02 20:00:00,122,4200, ,MORRELL,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.7966318,-117.2320415
24,185074,2018-07-02 20:24:00,835,2300, ,MODESTO,STREET, , , ,23152A,VC,DUI ALCOHOL,0,0,,32.7298623,-117.1022345
25,185064,2018-07-02 21:30:00,821,4500, ,63RD,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7596195,-117.062144
26,185073,2018-07-02 23:13:00,834,3800, ,FAIRMOUNT,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,32.7479051,-117.1009287
27,185343,2018-07-03 00:01:00,828,3800, ,WINONA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7471384,-117.0884707
28,185099,2018-07-03 00:01:00,316,5800, ,RANCHO MISSION,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7816665,-117.1140651
29,185098,2018-07-03 00:01:00,311,3400, ,RUFFIN,ROAD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.8092919,-117.1191955
30,185115,2018-07-03 03:30:00,828,3700, ,EUCLID,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7458732,-117.0923371
31,185268,2018-07-03 04:33:00,124,8800, ,VILLA LA JOLLA,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8686115,-117.234075
32,185510,2018-07-03 07:20:00,241,11100, ,SAUNDERS,COURT, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.9070023,-117.0930647
33,185689,2018-07-03 07:42:00,116,1900, ,MORENA,BOULEVARD, , , ,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,1,0,,32.7805332,-117.2075123
34,185125,2018-07-03 09:16:00,521,0, ,11TH,AVENUE, ,E,STREET,21657,VC,OFF-CENTER LANES,1,0,,32.7128957,-117.1546761
35,185145,2018-07-03 10:05:00,124,1800, ,TORREY PINES,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.8489628,-117.2625042
36,185165,2018-07-03 11:09:00,311,3600, ,MURPHY CANYON,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.807694,-117.116291
37,185210,2018-07-03 11:26:00,814,3400, ,ADAMS,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7635721,-117.120542
38,185147,2018-07-03 11:47:00,233,13500, ,BLACK MTN,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.9646261,-117.1278395
39,185256,2018-07-03 12:00:00,825,4100, ,ADAMS,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7634708,-117.1071488
40,185136,2018-07-03 12:13:00,122,900, ,GARNET,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7970184,-117.2536132
41,185303,2018-07-03 12:15:00,327,5500, ,RESERVOIR,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7754931,-117.0571102
42,185095,2018-07-03 12:30:00,722,1700, ,ORO VISTA,ROAD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.565648,-117.0793553
43,185142,2018-07-03 13:00:00,241,10600, ,CARILLON,COURT, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.9201924,-117.0812421
44,185137,2018-07-03 14:45:00,124,8800, ,VILLA LA JOLLA,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8686115,-117.234075
45,185265,2018-07-03 14:50:00,122,2800, ,GARNET,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8061675,-117.2189142
46,185091,2018-07-03 15:20:00,524,0, ,8TH,AVENUE, ,BROADWAY, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7469612,-117.157208
47,185200,2018-07-03 15:46:00,512,2800, ,NATIONAL,AVENUE, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR,32.6959311,-117.1338147
48,185854,2018-07-03 16:44:00,522,600, ,PACIFIC,HIGHWAY, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,FELONY,32.7115366,-117.1711342
49,185152,2018-07-03 16:54:00,627,1200, ,UNIVERSITY,AVENUE, , , ,21707,VC,INTERFERENCE WITH FIRE DEPARTMENT VEHICLES,4,0,,32.7486488,-117.1533717
50,185307,2018-07-03 18:30:00,115,7000, ,CHARMANT,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8600401,-117.2296071
51,185548,2018-07-03 18:33:00,122,2200, ,GRAND,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.8003551,-117.2292719
52,185114,2018-07-03 19:46:00,524,700, ,B,STREET, , , ,21456(C),VC,PEDESTRIAN CROSS AT WALK SIGNAL MUST PROCEED TO SIDEWALK (I),1,0,,32.7177946,-117.1583486
53,185059,2018-07-03 21:00:00,521,200, ,6TH,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7072999,-117.1592216
54,186083,2018-07-03 22:00:00,823,5500, ,STREAMVIEW,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7427341,-117.0771822
55,185132,2018-07-03 22:00:00,113,3400, ,BALBOA,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,32.808144,-117.2098557
56,185174,2018-07-03 22:31:00,627,3900, ,5TH,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR,32.7485501,-117.1608955
57,185097,2018-07-03 22:35:00,315,600, ,CAM DE LA REINA, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7681323,-117.1537646
58,185314,2018-07-03 22:53:00,523,400, ,J,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7095029,-117.1608037
59,185266,2018-07-04 00:01:00,934,12400, ,SAN BRUNO,COVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.9444097,-117.2265677
60,185503,2018-07-04 00:45:00,243,8600, ,MIRAMAR,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8920832,-117.1387936
61,185380,2018-07-04 04:10:00,111,7600, ,LINDA VISTA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.800933,-117.1581875
62,185131,2018-07-04 10:30:00,723,0, ,DEL SOL,BOULEVARD, ,TWINING,AVENUE,21800A,VC,UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN,1,0,,32.5735711,-117.0509606
63,185292,2018-07-04 11:08:00,621,7500, ,LINDA VISTA,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,32.7985432,-117.1595518
64,185150,2018-07-04 12:14:00,242,9400, ,MIRA MESA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.917513,-117.1226607
65,185135,2018-07-04 12:30:00,242,8800, ,HILLERY,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.9115476,-117.1346225
66,185113,2018-07-04 13:18:00,514,600, ,19TH,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,32.7115435,-117.1467185
67,185156,2018-07-04 14:00:00,315,3400, ,CAM DEL RIO SOUTH, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7768515,-117.1203189
68,185149,2018-07-04 14:36:00,235,18500, ,SAN PASQUAL VALLEY,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,33.0845624,-116.9160701
69,185129,2018-07-04 15:15:00,613,3700, ,VOLTAIRE,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.7401125,-117.2289768
70,186814,2018-07-04 16:25:00,121,3200, ,MISSION,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7721368,-117.2513798
71,186388,2018-07-04 20:06:00,825,4700, ,FAIRMOUNT,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7646198,-117.0969864
72,185304,2018-07-04 21:15:00,242,10400, ,GREENFORD,DRIVE, , , ,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,0,0,MISDEMEANOR,32.9068625,-117.1315568
73,185173,2018-07-04 21:41:00,446,4700, ,LOGAN,AVENUE, , , ,21800A,VC,UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN,3,0,MISDEMEANOR,32.6967978,-117.0937357
74,U00000,2018-07-04 21:55:00,327,6400, ,MONTEZUMA,ROAD, , , ,981154,ZZ,MISCELLANEOUS REPORTS (TRAFFIC) - 153,0,0,,32.7702374,-117.0618086
75,185133,2018-07-04 22:52:00,831,4000, ,HIGHLAND,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7496325,-117.0987501
76,185243,2018-07-04 23:26:00,232,14600, ,CAM DEL NORTE, , , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,0,0,,33.0046055,-117.0920443
77,185134,2018-07-05 01:00:00,827,4800, ,CORLISS,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.73802750000001,-117.090231
78,185176,2018-07-05 01:15:00,615,1500, ,ROSECRANS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,32.7264411,-117.2280338
79,185175,2018-07-05 01:15:00,615,5100, ,NORTH HARBOR,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.7255969,-117.2268481
80,185187,2018-07-05 04:38:00,723,700, ,PICADOR,BOULEVARD, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,,32.5814668,-117.0611214
81,185212,2018-07-05 06:40:00,122,0, ,GRAND,AVENUE, ,HAINES,STREET,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7989261,-117.2352598
82,185459,2018-07-05 07:43:00,126,10300, ,NORTH TORREY PINES,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,4,0,,32.8911707,-117.2426196
83,185182,2018-07-05 07:50:00,432,5100, ,NARANJA,STREET, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.7086415,-117.084924
84,185515,2018-07-05 08:51:00,313,8800, ,BALBOA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,32.8210846,-117.1384082
85,185337,2018-07-05 09:00:00,246,11200, ,BRECKENRIDGE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.9245756,-117.1080991
86,185322,2018-07-05 09:00:00,524,1300, ,1ST,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.7188324,-117.1638747
87,185213,2018-07-05 12:00:00,825,4500, ,EAST TALMADGE,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7603014,-117.1011611
88,185310,2018-07-05 12:15:00,313,9300, ,CLAIREMONT MESA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8315034,-117.1288023
89,185631,2018-07-05 12:15:00,123,2500, ,EAST MISSION BAY,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7803614,-117.209875
90,185094,2018-07-05 13:00:00,121,3200, ,MARINERS,WAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.768505,-117.2443108
91,185233,2018-07-05 13:37:00,512,3000, ,NATIONAL,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.6959525,-117.12948
92,185172,2018-07-05 13:40:00,441,3600, ,OCEAN VIEW,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,MISDEMEANOR,32.7014118,-117.1167786
93,185786,2018-07-05 14:25:00,126,9500, ,GILMAN,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.8799731,-117.237084
94,185154,2018-07-05 15:45:00,321,4300, ,TWAIN,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.785023,-117.101517
95,185295,2018-07-05 16:14:00,123,2200, ,PACIFIC BEACH,DRIVE, , , ,23152A,VC,DUI ALCOHOL,0,0,,32.7966123,-117.2281192
96,185153,2018-07-05 18:25:00,315,2400, ,CAM DEL RIO NORTH, , , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.7721214,-117.1383222
97,185163,2018-07-05 18:41:00,614,4800, ,NIAGARA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7438934,-117.2483275
98,185523,2018-07-05 18:51:00,521,1500, ,F,STREET, , , ,21235(B),VC,OPERATE MOTOR SCOOTER ON HGHWY W/POSTED SPEED > 25MPH,1,0,,32.7136677,-117.1503648
99,185316,2018-07-05 18:51:00,242,8800, ,MIRA MESA,BOULEVARD, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,2,0,,32.9132927,-117.134542
100,185186,2018-07-05 19:55:00,712,800,W,SAN YSIDRO,BOULEVARD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.5593419,-117.0615995
101,185188,2018-07-05 20:17:00,723,4200, ,DEL SOL,BOULEVARD, , , ,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,1,0,,32.5736189,-117.0442383
102,185196,2018-07-05 20:29:00,433,2100, ,WINNETT,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7272343,-117.0636785
103,185253,2018-07-05 21:30:00,431,1000, ,ELWOOD,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7161258,-117.083212
104,185297,2018-07-05 21:30:00,115,8100, ,GENESEE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.8643558,-117.2127961
105,185141,2018-07-05 23:11:00,999,7000, ,BOULEVARD,DRIVE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,MISDEMEANOR,32.7544417,-117.0467701
106,185236,2018-07-05 23:11:00,521,1400, ,G,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,3,0,,32.7126034,-117.1519577
107,185291,2018-07-05 23:15:00,124,300, ,NAUTILUS,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.8312951,-117.2796808
108,185290,2018-07-05 23:23:00,114,4200, ,CLAIREMONT MESA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.8311724,-117.2017713
109,185157,2018-07-06 00:01:00,124,300, ,PALOMAR,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8267364,-117.2781232
110,185230,2018-07-06 04:07:00,531,1700, ,PERSHING,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,32.7226002,-117.1428547
111,185246,2018-07-06 06:16:00,115,3700, ,LA JOLLA VILLAGE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8717491,-117.2245942
112,185184,2018-07-06 06:25:00,437,1200,S,WOODMAN,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7073229,-117.0548706
113,185308,2018-07-06 08:00:00,313,5300, ,OVERLAND,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8315159,-117.1310764
114,185344,2018-07-06 08:48:00,242,10600, ,WESTVIEW,PARKWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.9137406,-117.1203895
115,185435,2018-07-06 11:05:00,445,4900, ,MARKET,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7103927,-117.0892536
116,185229,2018-07-06 11:28:00,832,4000, ,VAN DYKE,AVENUE, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,,32.7497428,-117.1033478
117,185280,2018-07-06 12:31:00,114,3900, ,CLAIREMONT MESA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,3,0,,32.827763,-117.2050201
118,185245,2018-07-06 13:15:00,122,4400, ,INGRAHAM,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7979434,-117.2402837
119,185287,2018-07-06 14:32:00,115,9800, ,GENESEE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,3,0,,32.8808306,-117.2182131
120,185270,2018-07-06 14:37:00,122,2800, ,GRAND,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR,32.8024578,-117.2178064
121,185222,2018-07-06 15:15:00,234,12100, ,ROYAL BIRKDALE RW,ROW, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,33.0005772,-117.0725912
122,185424,2018-07-06 15:43:00,622,5800, ,FRIARS,ROAD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,3,0,,32.7657312,-117.1881203
123,185853,2018-07-06 15:45:00,124,0, ,AVNDA DE LA PLAYA, , ,LA JOLLA SHORES,DRIVE,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.853757,-117.2537957
124,185160,2018-07-06 16:11:00,313,4500, ,CONVOY,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8218337,-117.1551454
125,185220,2018-07-06 16:30:00,233,10000, ,CARMEL MTN,ROAD, , , ,20002(B),VC,HIT AND RUN BY RUNAWAY VEHICLE:PROPERTY DAMAGE,0,0,MISDEMEANOR,32.9608523,-117.1107592
126,185181,2018-07-06 16:31:00,313,8600, ,AERO,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.8097371,-117.1426188
127,185239,2018-07-06 17:39:00,321,0, ,FAIRMOUNT,AVENUE, ,I-8 WB, ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7564526,-117.1008201
128,185192,2018-07-06 20:25:00,626,1800,W,WASHINGTON,STREET, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,32.7528563,-117.1478441
129,185247,2018-07-06 22:05:00,122,1100, ,GARNET,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7977588,-117.2500049
130,185168,2018-07-06 23:00:00,614,1900, ,ABBOTT,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7478394,-117.252636
131,185209,2018-07-06 23:00:00,833,4500, ,THORN,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7405798,-117.1172315
132,185237,2018-07-06 23:12:00,511,1600, ,LOGAN,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.704959,-117.149272
133,185949,2018-07-06 23:30:00,436,8300, ,GLEN VISTA,COURT, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.6994689,-117.025008
