,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
2078,SS-000025,73.02,1ST AV,FIR ST,GRAPE ST,378.9999,52.0,Collector,AC Improved,19707.9948,Good,1439077.780296,32.73114,-117.1639948,32.7259582,-117.1637395
2079,SS-000026,56.008,1ST AV,ELM ST,FIR ST,377.9999,52.0,Collector,AC Improved,19655.9948,Fair,1100892.9567584,32.7243199,-117.163755,32.73114,-117.1639948
2080,SS-000027,81.318,1ST AV,ASH ST,BEECH ST,375.0052,52.0,Collector,AC Improved,19500.2704,Good,1585722.9883872,32.7196476,-117.1637294,32.7196476,-117.1637294
2081,SS-000028,93.344,1ST AV,A ST,ASH ST,386.0054,52.0,Collector,AC Improved,20072.2808,Good,1873626.9789952,32.7188324,-117.1638747,32.7196476,-117.1637294
2082,SS-000029,68.28,1ST AV,W B ST,A ST,383.0012,52.0,Collector,AC Improved,19916.0624,Fair,1359868.740672,32.7196476,-117.1637294,32.7188324,-117.1638747
2083,SS-000030,85.184,1ST AV,C ST,W B ST,376.0012,52.0,Collector,AC Improved,19552.0624,Good,1665522.8834816,32.7168663,-117.1637103,32.7196476,-117.1637294
2084,SS-000032,50.184,1ST AV,W E ST,BROADWAY,391.9999,44.0,Collector,AC Improved,17247.9956,Fair,865573.4111903999,32.7168663,-117.1637103,32.7156339,-117.1638043
2085,SS-000033,58.506,1ST AV,G ST,W F ST,373.4769,52.0,Collector,AC Improved,19420.7988,Fair,1136233.2545928,32.7128697,-117.1636918,32.7128697,-117.1636918
2086,SS-000034,82.35799999999999,1ST AV,MARKET ST,G ST,393.0622,52.0,Collector,AC Improved,20439.2344,Good,1683334.4667152,32.7196476,-117.1637294,32.7128697,-117.1636918
2087,SS-000035,69.7,1ST AV,ISLAND AV,MARKET ST,386.0012,52.0,Collector,PCC Jointed Concrete,20072.0624,Fair,1399022.7492799999,32.7168663,-117.1637103,32.7196476,-117.1637294
2088,SS-000036,77.4,1ST AV,HARBOR DR,ISLAND AV,593.3095,52.0,Collector,PCC Jointed Concrete,30852.093999999997,Good,2387952.0756,32.7088947,-117.1643065,32.7168663,-117.1637103
2089,SS-000037,79.148,1ST AV,CEDAR ST,ELM ST,746.3805,40.0,Collector,AC Improved,29855.22,Good,2362980.9525599997,32.7222488,-117.1626772,32.7243199,-117.163755
2090,SS-000038,92.68799999999999,1ST AV,BEECH ST,CEDAR ST,394.6368,52.0,Collector,AC Improved,20521.1136,Good,1902060.9773568,32.7196476,-117.1637294,32.7222488,-117.1626772
2091,SS-000039,59.413999999999994,1ST AV,W F ST,W E ST,387.5302,52.0,Collector,AC Improved,20151.5704,Fair,1197285.4037456,32.7128697,-117.1636918,32.7168663,-117.1637103
2092,SS-000041,70.748,2ND AV,UPAS ST,WALNUT AV,247.9998,52.0,Residential,AC Improved,12895.9896,Good,912365.4722208,32.7407889,-117.1631137,32.741466,-117.1631148
2093,SS-000042,67.624,2ND AV,THORN ST,UPAS ST,375.9999,52.0,Residential,AC Improved,19551.9948,Fair,1322184.0963552,32.7397414,-117.1630941,32.7407889,-117.1631137
2094,SS-000043,69.368,2ND AV,SPRUCE ST,THORN ST,380.0002,52.0,Residential,AC Improved,19760.0104,Fair,1370712.4014271998,32.7387044,-117.1630729,32.7397414,-117.1630941
2095,SS-000044,68.334,2ND AV,REDWOOD ST,SPRUCE ST,382.0117,52.0,Residential,AC Improved,19864.6084,Fair,1357428.1504056002,32.737648,-117.1630802,32.7387044,-117.1630729
2096,SS-000045,54.542,2ND AV,QUINCE ST,REDWOOD ST,381.0051,52.0,Residential,AC Improved,19812.2652,Fair,1080600.5685384,32.7366037,-117.1630717,32.737648,-117.1630802
2097,SS-000046,35.67,2ND AV,MAPLE ST,NUTMEG ST,380.0055,52.0,Residential,AC Improved,19760.286,Poor,704849.40162,32.7324217,-117.1630571,32.7210545,-117.1630384
2098,SS-000047,42.78,2ND AV,LAUREL ST,MAPLE ST,382.0012,52.0,Collector,AC Improved,19864.0624,Fair,849784.589472,32.7313852,-117.1630256,32.7324217,-117.1630571
2099,SS-000048,82.45,2ND AV,KALMIA ST,LAUREL ST,377.0012,52.0,Residential,AC Improved,19604.0624,Good,1616354.9448799998,32.7303242,-117.1630206,32.7313852,-117.1630256
2100,SS-000049,89.0,2ND AV,JUNIPER ST,KALMIA ST,383.0015,52.0,Residential,AC Improved,19916.078,Good,1772530.9419999998,32.7292795,-117.1630084,32.7303242,-117.1630206
2101,SS-000050,60.55,2ND AV,IVY ST,JUNIPER ST,378.9999,52.0,Residential,AC Improved,19707.9948,Fair,1193319.0851399999,32.7282367,-117.1630047,32.7292795,-117.1630084
2102,SS-000051,62.468,2ND AV,HAWTHORN ST,IVY ST,380.0012,52.0,Residential,AC Improved,19760.0624,Fair,1234371.5780032,32.727184,-117.1629921,32.7282367,-117.1630047
2103,SS-000052,72.432,2ND AV,GRAPE ST,HAWTHORN ST,383.0015,52.0,Residential,AC Improved,19916.078,Good,1442561.361696,32.7261341,-117.1629874,32.727184,-117.1629921
2104,SS-000053,79.366,2ND AV,FIR ST,GRAPE ST,380.0012,52.0,Residential,AC Improved,19760.0624,Good,1568277.1124383998,32.7251025,-117.1629703,32.7261341,-117.1629874
2105,SS-000054,74.0,2ND AV,ELM ST,FIR ST,378.9999,52.0,Collector,AC Improved,19707.9948,Good,1458391.6152,32.7238389,-117.1630119,32.7251025,-117.1629703
2106,SS-000055,89.052,2ND AV,BEECH ST,CEDAR ST,380.0012,52.0,Collector,AC Improved,19760.0624,Good,1759673.0768448003,32.7209053,-117.1629491,32.7221004,-117.1629534
2107,SS-000056,88.624,2ND AV,ASH ST,BEECH ST,375.0052,52.0,Collector,AC Improved,19500.2704,Good,1728191.9639296,32.7198846,-117.1629236,32.7209053,-117.1629491
2108,SS-000057,89.28,2ND AV,A ST,ASH ST,386.0015,52.0,Collector,AC Improved,20072.078,Good,1792035.1238400002,32.7188234,-117.1629002,32.7198846,-117.1629236
2109,SS-000058,95.4,2ND AV,BROADWAY,C ST,379.0002,46.0,Collector,AC Improved,17434.0092,Good,1663204.47768,32.7157688,-117.1628797,32.7165597,-117.1587492
2110,SS-000059,66.62,2ND AV,MARKET ST,G ST,392.0114,60.0,Residential,AC Improved,23520.683999999997,Fair,1566947.96808,32.7115428,-117.1628871,32.7123978,-117.1568809
2111,SS-000060,76.692,2ND AV,ISLAND AV,MARKET ST,384.0012,60.0,Collector,AC Improved,23040.072,Good,1766989.201824,32.7104178,-117.1628432,32.7115428,-117.1628871
2112,SS-000061,86.708,2ND AV,J ST,ISLAND AV,383.01199999999994,60.0,Collector,AC Improved,22980.72,Good,1992612.2697599998,32.7095267,-117.1542479,32.7104178,-117.1628432
2114,SS-000063,80.64399999999999,2ND AV,CEDAR ST,ELM ST,760.0014,52.0,Collector,AC Improved,39520.0728,Good,3187056.7508832,32.7221004,-117.1629534,32.7238389,-117.1630119
2115,SS-000064,69.796,3RD AV,MONTECITO WY,ARBOR DR,348.0014,30.0,Local,AC Improved,10440.042,Fair,728673.171432,32.7528478,-117.1622502,32.7538191,-117.1622626
2116,SS-000065,71.49600000000001,3RD AV,LEWIS ST,MONTECITO WY,348.0014,30.0,Local,AC Improved,10440.042,Good,746421.242832,32.751875,-117.1622433,32.7528478,-117.1622502
2117,SS-000066,81.098,3RD AV,WASHINGTON ST,LEWIS ST,713.0009,30.0,Local,AC Improved,21390.027000000002,Good,1734688.409646,32.7498599,-117.1627661,32.751875,-117.1622433
2118,SS-000067,83.978,3RD AV,UNIVERSITY AV,WASHINGTON ST,606.0034,40.0,Residential,AC Improved,24240.136000000002,Good,2035638.1410080001,32.7481969,-117.1629261,32.7498599,-117.1627661
2119,SS-000068,69.94800000000001,3RD AV,ROBINSON AV,UNIVERSITY AV,476.0008,40.0,Residential,AC Improved,19040.032,Fair,1331812.158336,32.7469366,-117.1627295,32.7481969,-117.1629261
2120,SS-000069,86.12799999999999,3RD AV,PENNSYLVANIA AV,ROBINSON AV,660.0007,40.0,Residential,AC Improved,26400.028,Good,2273781.611584,32.7451254,-117.1627292,32.7469366,-117.1627295
2121,SS-000070,71.058,3RD AV,BROOKES AV,PENNSYLVANIA AV,659.003,40.0,Residential,AC Improved,26360.12,Good,1873097.4069599998,32.7318146,-117.1616945,32.7451254,-117.1627292
2122,SS-000071,72.462,3RD AV,WALNUT AV,BROOKES AV,675.0033,40.0,Residential,AC Improved,27000.132,Good,1956483.564984,32.7414719,-117.1621924,32.7318146,-117.1616945
2123,SS-000072,74.99600000000001,3RD AV,UPAS ST,WALNUT AV,246.0,40.0,Residential,AC Improved,9840.0,Good,737960.64,32.7407913,-117.1621937,32.7414719,-117.1621924
2124,SS-000073,69.34,3RD AV,THORN ST,UPAS ST,375.0012,40.0,Residential,AC Improved,15000.048,Fair,1040103.3283200001,32.7393987,-117.1254989,32.7407913,-117.1621937
2125,SS-000074,56.762,3RD AV,SPRUCE ST,THORN ST,380.0002,40.0,Residential,AC Improved,15200.008,Fair,862782.854096,32.7387052,-117.1621712,32.7393987,-117.1254989
2126,SS-000075,52.52,3RD AV,REDWOOD ST,SPRUCE ST,382.1262,40.0,Residential,AC Improved,15285.048,Fair,802770.7209600001,32.7376685,-117.1622425,32.7387052,-117.1621712
2127,SS-000076,52.23,3RD AV,QUINCE ST,REDWOOD ST,383.8749,15.0,Residential,AC Improved,5758.1235,Fair,300746.79040500004,32.7366024,-117.1622418,32.7376685,-117.1622425
2128,SS-000078,42.0,3RD AV,OLIVE ST,PALM ST,400.597,52.0,Residential,AC Improved,20831.043999999998,Fair,874903.848,32.7345077,-117.1621419,32.7505239,-117.1624817
2129,SS-000079,98.0,3RD AV,NUTMEG ST,OLIVE ST,385.0116,52.0,Residential,AC Improved,20020.6032,Good,1962019.1136,32.7334672,-117.162133,32.7345077,-117.1621419
2130,SS-000080,91.53200000000001,3RD AV,MAPLE ST,NUTMEG ST,381.0212,52.0,Residential,AC Improved,19813.1024,Good,1813532.8888768002,32.732433,-117.1621217,32.7334672,-117.162133
2131,SS-000081,14.83,3RD AV,LAUREL ST,MAPLE ST,379.9999,52.0,Collector,AC Improved,19759.9948,Poor,293040.722884,32.7313871,-117.1621085,32.732433,-117.1621217
2132,SS-000082,79.5,3RD AV,KALMIA ST,LAUREL ST,377.9999,60.0,Residential,AC Improved,22679.994,Good,1803059.523,32.730334,-117.1621012,32.7313871,-117.1621085
2133,SS-000083,70.14,3RD AV,JUNIPER ST,KALMIA ST,383.0002,60.0,Residential,AC Improved,22980.012000000002,Good,1611818.04168,32.7292798,-117.1621006,32.730334,-117.1621012
2134,SS-000084,46.91,3RD AV,IVY ST,JUNIPER ST,379.0012,60.0,Residential,AC Improved,22740.072,Fair,1066736.77752,32.7276923,-117.1624,32.7292798,-117.1621006
2135,SS-000085,48.3,3RD AV,HAWTHORN ST,IVY ST,379.9999,60.0,Residential,AC Improved,22799.994,Fair,1101239.7102,32.7276923,-117.1624,32.7276923,-117.1624
2136,SS-000086,55.5,3RD AV,GRAPE ST,HAWTHORN ST,381.0015,60.0,Residential,AC Improved,22860.09,Fair,1268734.995,32.7238213,-117.1623664,32.7276923,-117.1624
2137,SS-000087,48.1,3RD AV,FIR ST,GRAPE ST,381.9999,60.0,Residential,AC Improved,22919.994,Fair,1102451.7114,32.7251234,-117.1620679,32.7238213,-117.1623664
2138,SS-000088,57.76,3RD AV,ELM ST,FIR ST,380.0052,60.0,Collector,AC Improved,22800.312,Fair,1316946.0211200002,32.724857,-117.1617607,32.7251234,-117.1620679
2139,SS-000089,55.934,3RD AV,DATE ST,ELM ST,371.0053,60.0,Collector,AC Improved,22260.318,Fair,1245108.6270120002,32.7232092,-117.1612008,32.724857,-117.1617607
2140,SS-000090,67.35,3RD AV,BEECH ST,CEDAR ST,382.0051,52.0,Collector,AC Improved,19864.2652,Fair,1337858.26122,32.7209078,-117.162024,32.7222488,-117.1626772
2141,SS-000091,69.618,3RD AV,ASH ST,BEECH ST,375.0119,52.0,Collector,AC Improved,19500.6188,Fair,1357594.0796183997,32.7198929,-117.1620044,32.7209078,-117.162024
2142,SS-000092,62.586000000000006,3RD AV,A ST,ASH ST,385.0,52.0,Collector,AC Improved,20020.0,Fair,1252971.72,32.718829,-117.1620098,32.7198929,-117.1620044
2143,SS-000093,78.976,3RD AV,B ST,A ST,378.0118,52.0,Collector,AC Improved,19656.6136,Good,1552400.7156736,32.715583,-117.162271,32.718829,-117.1620098
2144,SS-000094,93.22,3RD AV,C ST,B ST,381.0051,52.0,Collector,AC Improved,19812.2652,Good,1846899.3619439998,32.715583,-117.162271,32.715583,-117.162271
2145,SS-000095,93.12,3RD AV,BROADWAY,C ST,383.0642,52.0,Collector,AC Improved,19919.3384,Good,1854888.791808,32.715749,-117.1619877,32.715583,-117.162271
2146,SS-000096,79.18,3RD AV,MARKET ST,G ST,391.005,52.0,Collector,AC Improved,20332.26,Good,1609908.3468,32.7114283,-117.161956,32.6373766,-117.0783508
2147,SS-000097,87.124,3RD AV,ISLAND AV,MARKET ST,386.9999,52.0,Collector,AC Improved,20123.9948,Good,1753282.9229551998,32.715583,-117.162271,32.7114283,-117.161956
2148,SS-000098,78.204,3RD AV,J ST,ISLAND AV,379.0213,52.0,Collector,AC Improved,19709.1076,Good,1541331.0507504,32.7093827,-117.1619346,32.715583,-117.162271
2149,SS-000099,68.25,3RD AV,K ST,J ST,385.9999,52.0,Collector,AC Improved,20071.9948,Fair,1369913.6451,32.623955,-117.0729389,32.7093827,-117.1619346
2151,SS-000101,68.74,3RD AV,CEDAR ST,DATE ST,386.0025,52.0,Collector,PCC Jointed Concrete,20072.13,Fair,1379758.2162,32.7222488,-117.1626772,32.7232092,-117.1612008
2153,SS-000103,72.11399999999999,4TH AV,MONTECITO WY,ARBOR DR,348.0,56.0,Local,AC Improved,19488.0,Good,1405357.632,32.7548564,-117.1616766,32.7548564,-117.1616766
2154,SS-000104,76.6,4TH AV,LEWIS ST,MONTECITO WY,348.0229,56.0,Local,AC Improved,19489.2824,Good,1492879.03184,32.7518758,-117.1616778,32.7548564,-117.1616766
2155,SS-000105,58.0,4TH AV,5TH AV,LEWIS ST,232.0002,50.0,Local,AC Improved,11600.01,Fair,672800.58,32.7512389,-117.1616487,32.7518758,-117.1616778
2156,SS-000106,82.288,4TH AV,WASHINGTON ST,5TH AV,481.0011,50.0,Collector,AC Improved,24050.055,Good,1979030.9258400002,32.7499795,-117.1616401,32.7512389,-117.1616487
2157,SS-000107,91.58200000000001,4TH AV,UNIVERSITY AV,WASHINGTON ST,605.0006,45.0,Collector,AC Improved,27225.027000000002,Good,2493322.422714,32.7482533,-117.1616255,32.7499795,-117.1616401
2158,SS-000108,77.584,4TH AV,ROBINSON AV,UNIVERSITY AV,477.0011,45.0,Collector,AC Improved,21465.0495,Good,1665344.400408,32.7466123,-117.1616348,32.7482533,-117.1616255
2159,SS-000109,76.612,4TH AV,PENNSYLVANIA AV,ROBINSON AV,661.0,45.0,Collector,AC Improved,29745.0,Good,2278823.94,32.7449084,-117.1616139,32.7466123,-117.1616348
2160,SS-000110,79.08,4TH AV,BROOKES AV,PENNSYLVANIA AV,658.0008,45.0,Collector,AC Improved,29610.036,Good,2341561.64688,32.7431466,-117.1616087,32.7449084,-117.1616139
2161,SS-000111,72.918,4TH AV,WALNUT AV,BROOKES AV,675.007,45.0,Collector,AC Improved,30375.315,Good,2214907.21917,32.741753,-117.1619857,32.7431466,-117.1616087
2162,SS-000112,69.992,4TH AV,UPAS ST,WALNUT AV,245.9998,52.0,Collector,AC Improved,12791.9896,Fair,895336.9360831999,32.7407992,-117.1612811,32.741753,-117.1619857
2163,SS-000113,67.99,4TH AV,THORN ST,UPAS ST,378.9999,52.0,Collector,AC Improved,19707.9948,Fair,1339946.566452,32.7397529,-117.1612775,32.7407992,-117.1612811
2164,SS-000114,56.843999999999994,4TH AV,SPRUCE ST,THORN ST,378.0002,52.0,Collector,AC Improved,19656.0104,Fair,1117326.2551776,32.7387099,-117.1612652,32.7397529,-117.1612775
2165,SS-000115,88.27799999999999,4TH AV,REDWOOD ST,SPRUCE ST,382.9999,52.0,Collector,AC Improved,19915.9948,Good,1758144.1889544,32.7376527,-117.1612546,32.7387099,-117.1612652
2166,SS-000116,89.18799999999999,4TH AV,QUINCE ST,REDWOOD ST,383.0051,52.0,Collector,AC Improved,19916.2652,Good,1776291.8606576,32.7366018,-117.1612185,32.7376527,-117.1612546
2167,SS-000117,77.16199999999999,4TH AV,PALM ST,QUINCE ST,375.0056,52.0,Collector,AC Improved,19500.2912,Good,1504681.4695744,32.7172078,-117.1613974,32.7366018,-117.1612185
2168,SS-000118,89.28,4TH AV,OLIVE ST,PALM ST,380.9999,52.0,Collector,AC Improved,19811.9948,Good,1768814.8957439999,32.7378225,-117.1610485,32.7172078,-117.1613974
2169,SS-000119,86.39200000000001,4TH AV,NUTMEG ST,OLIVE ST,384.0012,52.0,Collector,AC Improved,19968.0624,Good,1725080.8468608002,32.7332627,-117.1612788,32.7378225,-117.1610485
2170,SS-000120,92.148,4TH AV,MAPLE ST,NUTMEG ST,382.0015,52.0,Collector,AC Improved,19864.078,Good,1830435.0595439998,32.7548564,-117.1616766,32.7332627,-117.1612788
2171,SS-000121,89.07799999999999,4TH AV,LAUREL ST,MAPLE ST,379.0012,52.0,Collector,AC Improved,19708.0624,Good,1755554.7824672002,32.7313886,-117.161215,32.7548564,-117.1616766
2172,SS-000122,78.584,4TH AV,KALMIA ST,LAUREL ST,377.0052,52.0,Collector,AC Improved,19604.2704,Good,1540581.9851136003,32.7306721,-117.1234721,32.7313886,-117.161215
2173,SS-000123,65.542,4TH AV,JUNIPER ST,KALMIA ST,383.0015,52.0,Collector,AC Improved,19916.078,Fair,1305339.584276,32.7292867,-117.1611859,32.7306721,-117.1234721
2174,SS-000124,75.652,4TH AV,IVY ST,JUNIPER ST,380.0012,52.0,Collector,AC Improved,19760.0624,Good,1494888.2406847998,32.7282474,-117.161179,32.7292867,-117.1611859
2175,SS-000125,66.742,4TH AV,HAWTHORN ST,IVY ST,379.9999,52.0,Collector,AC Improved,19759.9948,Fair,1318821.5729416,32.7271947,-117.1611701,32.7282474,-117.161179
2176,SS-000126,78.872,4TH AV,GRAPE ST,HAWTHORN ST,379.0015,52.0,Collector,AC Improved,19708.078,Good,1554415.528016,32.7261486,-117.1611609,32.7271947,-117.1611701
2177,SS-000127,69.77,4TH AV,FIR ST,GRAPE ST,384.0012,52.0,Collector,AC Improved,19968.0624,Fair,1393171.713648,32.7252924,-117.1612224,32.7261486,-117.1611609
2178,SS-000128,67.324,4TH AV,ELM ST,FIR ST,382.0012,52.0,Collector,AC Improved,19864.0624,Fair,1337328.1370176,32.724075,-117.1611481,32.7252924,-117.1612224
2179,SS-000129,67.388,4TH AV,DATE ST,ELM ST,367.0054,52.0,Collector,AC Improved,19084.2808,Fair,1286051.5145504,32.7230436,-117.1611342,32.724075,-117.1611481
2180,SS-000130,64.91199999999999,4TH AV,BEECH ST,CEDAR ST,382.9999,52.0,Collector,AC Improved,19915.9948,Fair,1292787.0544576,32.7209161,-117.16112,32.7217358,-117.1612214
2181,SS-000131,47.426,4TH AV,ASH ST,BEECH ST,374.9999,52.0,Collector,AC Improved,19499.9948,Fair,924806.7533847999,32.7198909,-117.1611006,32.7209161,-117.16112
2182,SS-000132,65.592,4TH AV,A ST,ASH ST,384.0015,52.0,Collector,AC Improved,19968.078,Fair,1309746.172176,32.7188361,-117.1610991,32.7198909,-117.1611006
2183,SS-000133,89.25,4TH AV,B ST,A ST,377.9999,50.0,Collector,AC Improved,18899.995,Good,1686824.55375,32.7177856,-117.1610932,32.7188361,-117.1610991
2184,SS-000134,81.984,4TH AV,C ST,B ST,380.9999,45.0,Collector,AC Improved,17144.9955,Good,1405615.3110719998,32.6513733,-117.0881134,32.7177856,-117.1610932
2185,SS-000135,84.196,4TH AV,BROADWAY,C ST,388.0015,50.0,Collector,AC Improved,19400.075,Good,1633408.7147,32.7157333,-117.1610913,32.6513733,-117.0881134
2186,SS-000136,78.86,4TH AV,E ST,BROADWAY,383.0051,52.0,Collector,AC Improved,19916.2652,Good,1570596.673672,32.7146625,-117.1610568,32.7157333,-117.1610913
2187,SS-000137,86.56,4TH AV,F ST,E ST,372.0053,52.0,Collector,AC Improved,19344.2756,Good,1674440.495936,32.7136145,-117.1610581,32.7146625,-117.1610568
2188,SS-000138,89.024,4TH AV,G ST,F ST,388.0054,52.0,Collector,AC Improved,20176.2808,Good,1796173.2219391998,32.7125789,-117.1610627,32.7136145,-117.1610581
2189,SS-000139,61.928000000000004,4TH AV,MARKET ST,G ST,389.0461,52.0,Collector,AC Improved,20230.3972,Fair,1252828.0378016,32.7115309,-117.1610576,32.7125789,-117.1610627
2190,SS-000140,70.708,4TH AV,ISLAND AV,MARKET ST,390.0114,52.0,Collector,AC Improved,20280.5928,Good,1434000.1557023998,32.7104788,-117.1610372,32.7115309,-117.1610576
2191,SS-000141,75.554,4TH AV,J ST,ISLAND AV,377.0016,52.0,Collector,AC Improved,19604.0832,Good,1481166.9020928002,32.7093699,-117.1610392,32.7104788,-117.1610372
2192,SS-000142,77.93,4TH AV,K ST,J ST,384.0207,52.0,Collector,AC Improved,19969.0764,Good,1556190.123852,32.7083528,-117.1610234,32.7093699,-117.1610392
2193,SS-000144,67.91199999999999,4TH AV,CEDAR ST,DATE ST,387.00699999999995,52.0,Collector,AC Improved,20124.363999999998,Fair,1366685.807968,32.7217358,-117.1612214,32.7230436,-117.1611342
2196,SS-000147,83.14,5TH AV,WASHINGTON ST,4TH AV,748.1958,40.0,Local,AC Improved,29927.832000000002,Good,2488199.95248,32.7498918,-117.1604573,32.7512389,-117.1616487
2197,SS-000148,65.334,5TH AV,UNIVERSITY AV,WASHINGTON ST,637.3722,52.0,Collector,AC Improved,33143.3544,Fair,2165387.9163695998,32.7482624,-117.1604481,32.7498918,-117.1604573
2198,SS-000149,77.964,5TH AV,ROBINSON AV,UNIVERSITY AV,478.0,52.0,Collector,AC Improved,24856.0,Good,1937873.1840000001,32.7469609,-117.1604049,32.7482624,-117.1604481
2199,SS-000150,91.24,5TH AV,EVANS PL,ROBINSON AV,331.0,52.0,Collector,AC Improved,17212.0,Good,1570422.88,32.7460366,-117.1604117,32.7469609,-117.1604049
2200,SS-000151,85.14,5TH AV,PENNSYLVANIA AV,EVANS PL,331.0,52.0,Collector,AC Improved,17212.0,Good,1465429.68,32.74513450000001,-117.1603945,32.7460366,-117.1604117
2201,SS-000152,83.64,5TH AV,ANDERSON PL,PENNSYLVANIA AV,330.0015,52.0,Collector,AC Improved,17160.078,Good,1435268.92392,32.7442404,-117.1603936,32.74513450000001,-117.1603945
2202,SS-000153,87.24,5TH AV,BROOKES AV,ANDERSON PL,327.0,52.0,Collector,AC Improved,17004.0,Good,1483428.96,32.7433263,-117.1603822,32.7442404,-117.1603936
2203,SS-000154,90.30799999999999,5TH AV,IVY LN,BROOKES AV,442.0012,52.0,Collector,AC Improved,22984.0624,Good,2075644.7072192002,32.7421294,-117.1603793,32.7433263,-117.1603822
