,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
15409,SS-014831,60.68600000000001,K ST,31ST ST,32ND ST,664.0371,52.0,Residential,AC Improved,34529.9292,Fair,2095483.2834312,32.7087768,-117.1308413,32.7085229,-117.1252465
15410,SS-014832,47.2,K ST,20TH ST,21ST ST,280.0016,52.0,Residential,AC Improved,14560.0832,Fair,687235.92704,32.7083789,-117.1458087,38.5734354,-121.4722436
15411,SS-014833,30.92,K ST,19TH ST,20TH ST,272.0295,52.0,Residential,AC Improved,14145.534,Poor,437379.91128,32.70838,-117.1466828,32.7083789,-117.1458087
15412,SS-014834,32.11,K ST,22ND ST,24TH ST,483.0373,52.0,Residential,AC Improved,25117.9396,Poor,806537.0405560001,32.7083826,-117.143983,32.7083994,-117.1424335
15413,SS-014835,37.67,K ST,21ST ST,22ND ST,279.0019,52.0,Residential,AC Improved,14508.0988,Poor,546520.081796,38.5734354,-121.4722436,32.7083826,-117.143983
15414,SS-014836,95.4,K ST,35TH ST,PARDEE ST,266.0471,30.0,Local,AC Improved,7981.4130000000005,Good,761426.8002,32.7086093,-117.1172209,32.7085272,-117.1178736
15415,SS-014837,93.4,K ST,PARDEE ST,36TH ST,285.0439,30.0,Local,AC Improved,8551.317,Good,798693.0078,32.7085272,-117.1178736,38.5734354,-121.4722436
15416,SS-014838,80.4,K ST,36TH ST,36TH ST,118.0093,20.0,Local,AC Improved,2360.186,Good,189758.9544,38.5734354,-121.4722436,38.5734354,-121.4722436
15417,SS-014839,92.67,K ST,43RD ST,CARLOS ST,260.0,25.0,Residential,AC Improved,6500.0,Good,602355.0,32.74974419999999,-117.1013354,32.7086093,-117.1172209
15418,SS-014840,71.518,K ST,CARLOS ST,GAVIN ST,295.0,25.0,Residential,AC Improved,7375.0,Good,527445.25,32.7086093,-117.1172209,32.7079897,-117.1005441
15420,SS-014842,80.47399999999999,K ST,GAVIN ST,44TH ST,284.0,34.0,Residential,AC Improved,9656.0,Good,777056.944,32.7079897,-117.1005441,32.7086093,-117.1172209
15421,SS-014846,89.33,K ST,44TH ST,MAXIM ST,292.5194,30.0,Residential,AC Improved,8775.582,Good,783922.74006,32.7086093,-117.1172209,32.7079923,-117.0988209
15422,SS-014848,36.238,K ST,25TH ST,26TH ST,641.0046,52.0,Residential,AC Improved,33332.2392,Poor,1207893.6841296002,32.7084321,-117.1402235,32.7084561,-117.1381363
15423,SS-014849,35.35,K ST,27TH ST,LANGLEY ST,342.0014,52.0,Residential,AC Improved,17784.0728,Poor,628666.97348,32.7084609,-117.1359899,32.7084723,-117.1348734
15424,SS-014850,37.34,K ST,LANGLEY ST,28TH ST,318.0031,52.0,Residential,AC Improved,16536.1612,Poor,617460.259208,32.7084723,-117.1348734,32.7084842,-117.1338278
15425,SS-014851,39.65,K ST,29TH ST,DODSON ST,287.0001,52.0,Residential,AC Improved,14924.0052,Poor,591736.8061800001,32.708481,-117.1320822,32.7087768,-117.1308413
15426,SS-014852,52.14,KAANAPALI WY,MOLOKAI WY,MAKAHA WY,506.4891,36.0,Residential,AC Improved,18233.6076,Fair,950700.300264,32.5870336,-117.0709021,32.5870986,-117.0692411
15427,SS-014853,100.0,KAANAPALI WY,BEYER BL,MOLOKAI WY,176.2299,36.0,Residential,AC Improved,6344.2764,Good,634427.64,32.5869908,-117.0715283,32.5870336,-117.0709021
15428,SS-014854,46.43,KAANAPALI WY,MAKAHA WY,MABUHAY WY,645.1556,36.0,Residential,AC Improved,23225.6016,Fair,1078364.682288,32.5870986,-117.0692411,32.5870512,-117.0671944
15430,SS-014856,56.86,KAIBAB CT,JUMANO AV,IROQUOIS AV,259.6258,30.0,Residential,AC Improved,7788.774,Fair,442869.68963999994,32.7962362,-117.1973633,32.796837,-117.197777
15434,SS-014860,54.403999999999996,KALMIA PL,29TH ST,29TH ST,732.8522,25.0,Residential,AC Improved,18321.305,Fair,996752.27722,32.7314288,-117.1316814,32.7314288,-117.1316814
15435,SS-014862,85.042,KALMIA ST,29TH ST,30TH ST,671.1259,52.0,Residential,AC Improved,34898.5468,Good,2967842.2169656004,32.7307791,-117.1317358,32.7305179,-117.1600173
15436,SS-014863,82.92,KALMIA ST,BANCROFT ST,33RD ST,274.0457,46.0,Residential,AC Improved,12606.1022,Good,1045297.994424,32.7306818,-117.1243882,32.7306721,-117.1234721
15437,SS-014866,63.82,KALMIA ST,01ST AV,02ND AV,280.0019,52.0,Residential,AC Improved,14560.0988,Fair,929225.505416,32.7303316,-117.16142,32.7303316,-117.16142
15438,SS-014867,66.15,KALMIA ST,02ND AV,03RD AV,281.0015,52.0,Residential,AC Improved,14612.078000000001,Fair,966588.9597,32.7303316,-117.16142,32.7303316,-117.16142
15439,SS-014868,48.336000000000006,KALMIA ST,03RD AV,04TH AV,280.0001,52.0,Collector,AC Improved,14560.0052,Fair,703772.4113471999,32.7303316,-117.16142,32.7305179,-117.1600173
15440,SS-014869,55.23,KALMIA ST,04TH AV,05TH AV,282.0019,52.0,Collector,AC Improved,14664.0988,Fair,809898.176724,32.7305179,-117.1600173,32.7305179,-117.1600173
15441,SS-014870,68.86,KALMIA ST,05TH AV,06TH AV,271.0016,40.0,Residential,AC Improved,10840.063999999998,Fair,746446.80704,32.7305179,-117.1600173,32.7305179,-117.1600173
15442,SS-014871,87.18,KALMIA ST,30TH ST,SAN MARCOS AV,287.7027,40.0,Residential,AC Improved,11508.108,Good,1003276.85544,32.7305179,-117.1600173,32.7305637,-117.1286468
15443,SS-014872,82.698,KALMIA ST,SAN MARCOS AV,CAPITAN AV,261.0174,40.0,Residential,AC Improved,10440.696,Good,863424.677808,32.7305637,-117.1286468,32.7305532,-117.1277993
15444,SS-014873,81.332,KALMIA ST,CAPITAN AV,31ST ST,106.0187,40.0,Residential,AC Improved,4240.748,Good,344908.516336,32.7305532,-117.1277993,32.730554,-117.127462
15445,SS-014874,87.76799999999999,KALMIA ST,31ST ST,DULZURA AV,153.0131,40.0,Residential,AC Improved,6120.524,Good,537186.1504319999,32.730554,-117.127462,32.7305482,-117.1269616
15446,SS-014875,75.56,KALMIA ST,DULZURA AV,PAMO AV,262.0173,40.0,Residential,AC Improved,10480.692,Good,791921.08752,32.7305482,-117.1269616,32.730556,-117.1261312
15447,SS-014876,84.6,KALMIA ST,PAMO AV,32ND ST,272.8247,40.0,Residential,AC Improved,10912.988000000001,Good,923238.7848,32.730556,-117.1261312,32.7305518,-117.1252556
15448,SS-014877,89.22200000000001,KALMIA ST,52ND ST,BALSA ST,928.2919,36.0,Collector,AC Improved,33418.5084,Good,2981666.1564648,32.7299647,-117.0837271,32.7299649,-117.0807585
15450,SS-014879,69.528,KALMIA ST,MONTCLAIR ST,VANCOUVER AV,396.81,36.0,Residential,AC Improved,14285.16,Fair,993218.60448,32.7311317,-117.115991,32.7314352,-117.1147568
15451,SS-014880,57.0,KALMIA ST,32ND ST,BANCROFT ST,281.5369,52.0,Residential,AC Improved,14639.9188,Fair,834475.3716,32.7305518,-117.1252556,32.7306818,-117.1243882
15452,SS-014882,54.298,KAMLOOP AV,JAPPA AV,HOPI PL,660.6398,36.0,Residential,AC Improved,23783.0328,Fair,1291371.1149744,32.8248648,-117.2164939,32.8266889,-117.2167535
15453,SS-014883,52.336000000000006,KAMLOOP AV,INNUIT AV,JAPPA AV,242.7663,36.0,Residential,AC Improved,8739.5868,Fair,457395.01476479997,32.8242389,-117.2162916,32.8248648,-117.2164939
15454,SS-014884,66.0,KAMLOOP AV,HUERFANO AV,INNUIT AV,237.4,36.0,Residential,AC Improved,8546.4,Fair,564062.4,32.823643,-117.215958,32.8242389,-117.2162916
15455,SS-014885,43.964,KAMLOOP AV,GEDDES DR,HUERFANO AV,254.315,36.0,Residential,AC Improved,9155.34,Fair,402505.36776,32.8230637,-117.2154872,32.823643,-117.215958
15456,SS-014886,56.968,KAMLOOP AV,QUAPAW AV,TAOS DR,189.1081,36.0,Residential,AC Improved,6807.8916,Fair,387831.96866879996,32.8219876,-117.2121264,32.8219991,-117.2127262
15457,SS-014887,52.818000000000005,KAMLOOP AV,TAOS DR,MORAGA AV,239.6767,36.0,Residential,AC Improved,8628.3612,Fair,455732.7818616,32.8219991,-117.2127262,32.8219338,-117.213502
15458,SS-014888,38.724000000000004,KAMLOOP AV,MORAGA AV,GEDDES DR,785.5918,40.0,Residential,AC Improved,31423.672000000002,Poor,1216850.274528,32.8219338,-117.213502,32.8230637,-117.2154872
15461,SS-014891,84.596,KAMWOOD ST,KAMWOOD CT,FLANDERS DR,611.099,30.0,Residential,AC Improved,18332.97,Good,1550895.9301200002,32.90416,-117.166763,32.9054437,-117.165522
15463,SS-014893,92.0,KAMWOOD ST,KEOKI ST,KAMWOOD PL,248.0986,30.0,Residential,AC Improved,7442.9580000000005,Good,684752.1359999999,32.9039595,-117.1684557,32.9039479,-117.1676716
15464,SS-014894,97.79799999999999,KAMWOOD ST,KAMWOOD PL,KAMWOOD CT,301.2861,30.0,Residential,AC Improved,9038.583,Good,883955.340234,32.9039479,-117.1676716,32.90416,-117.166763
15467,SS-014897,75.888,KANDACE WY,51ST ST,KANDACE CT,564.0,36.0,Collector,AC Improved,20304.0,Good,1540829.9519999998,32.7328942,-117.0858468,32.7336642,-117.084506
15469,SS-014899,52.833999999999996,KANE ST,GARFIELD RD,ARNOTT ST,870.0287,36.0,Residential,AC Improved,31321.0332,Fair,1654815.4680888,32.7856969,-117.1963781,32.785646,-117.1936992
15470,SS-014900,67.854,KANE ST,MORENA BL,CHICAGO ST,359.0,36.0,Residential,AC Improved,12924.0,Fair,876945.0959999999,32.7871938,-117.2061376,32.7870644,-117.2050498
15471,SS-014901,72.46,KANE ST,CHICAGO ST,DENVER ST,354.0,36.0,Residential,AC Improved,12744.0,Good,923430.24,32.7870644,-117.2050498,32.786922,-117.203911
15472,SS-014902,60.7,KANE ST,ERIE ST,FRANKFORT ST,349.0,36.0,Residential,AC Improved,12564.0,Fair,762634.8,32.7867756,-117.2027942,32.786636,-117.201668
15473,SS-014903,38.71,KANE ST,FRANKFORT ST,GALVESTON ST,351.0,36.0,Residential,AC Improved,12636.0,Poor,489139.56,32.786636,-117.201668,32.7864935,-117.2005343
15475,SS-014905,80.956,KANSAS ST,COLLIER AV,COPLEY AV,333.7806,52.0,Residential,AC Improved,17356.5912,Good,1405120.1971872,32.7647474,-117.131456,32.7656245,-117.1314542
15476,SS-014906,96.512,KANSAS ST,SUNCREST DR,COLLIER AV,347.0003,52.0,Residential,AC Improved,18044.0156,Good,1741464.0335871999,32.7637821,-117.1314413,32.7647474,-117.131456
15477,SS-014907,90.238,KANSAS ST,ADAMS AV,SUNCREST DR,331.0136,52.0,Residential,AC Improved,17212.7072,Good,1553240.2723136002,32.7628894,-117.1314393,32.7637821,-117.1314413
15478,SS-014908,80.234,KANSAS ST,MADISON AV,ADAMS AV,678.0361,52.0,Collector,AC Improved,35257.8772,Good,2828880.5192648,32.7610346,-117.1314355,32.7628894,-117.1314393
15479,SS-014909,83.292,KANSAS ST,MONROE AV,MADISON AV,680.0066,52.0,Residential,AC Improved,35360.3432,Good,2945233.7058143998,32.7591528,-117.1314274,32.7610346,-117.1314355
15480,SS-014910,46.588,KANSAS ST,MEADE AV,MONROE AV,680.0066,52.0,Collector,AC Improved,35360.3432,Fair,1647367.6690016,32.7572897,-117.1314281,32.7591528,-117.1314274
15481,SS-014911,58.818000000000005,KANSAS ST,POLK AV,HOWARD AV,680.0183,52.0,Residential,AC Improved,35360.9516,Fair,2079860.4512088,32.7522051,-117.1314167,32.7540753,-117.1314079
15482,SS-014912,56.988,KANSAS ST,LINCOLN AV,POLK AV,679.0066,52.0,Residential,AC Improved,35308.3432,Fair,2012151.8622816002,32.7503326,-117.1313994,32.7522051,-117.1314167
15483,SS-014913,89.64200000000001,KANSAS ST,UNIVERSITY AV,LINCOLN AV,687.0119,52.0,Residential,AC Improved,35724.6188,Good,3202426.2784696,32.7484515,-117.1313889,32.7503326,-117.1313994
15484,SS-014914,81.064,KANSAS ST,EL CAJON BL,MEADE AV,715.0112,52.0,Collector,AC Improved,37180.5824,Good,3014006.7316736,32.7552403,-117.1314184,32.7572897,-117.1314281
15485,SS-014915,70.15,KANSAS ST,HOWARD AV,EL CAJON BL,452.0045,52.0,Residential,AC Improved,23504.234,Good,1648822.0151,32.7540753,-117.1314079,32.7552403,-117.1314184
15487,SS-014917,82.132,KANTOR ST,PAVLOV AV,GOVERNOR DR,445.98699999999997,40.0,Residential,AC Improved,17839.48,Good,1465192.17136,32.851044,-117.192741,32.85221060000001,-117.19269
15488,SS-014918,90.4,KANTOR ST,GULLSTRAND ST,KANTOR CT,474.5692,40.0,Residential,AC Improved,18982.768,Good,1716042.2272,32.8471556,-117.191152,32.847604,-117.1926455
15489,SS-014919,87.74799999999999,KANTOR ST,KANTOR CT,PAVLOV AV,1568.8024,40.0,Residential,AC Improved,62752.096,Good,5506370.919808,32.847604,-117.1926455,32.851044,-117.192741
15492,SS-014922,16.8,KAPLAN DR,HARTON RD,AINSLEY RD,270.0075,36.0,Residential,AC Improved,9720.27,Poor,163300.536,32.7819768,-117.1514868,32.7819856,-117.1506164
15494,SS-014924,91.844,KARENSUE AV,KARENSUE LN,COZZENS ST,230.3172,30.0,Residential,AC Improved,6909.516,Good,634597.587504,32.849178,-117.2002056,32.8491786,-117.1994352
15495,SS-014925,90.66799999999999,KARENSUE AV,AGEE ST,KARENSUE LN,527.1145,30.0,Residential,AC Improved,15813.435,Good,1433772.52458,32.848835,-117.20153,32.849178,-117.2002056
15497,SS-014927,56.48,KARNES WY,PETERS WY,HUERFANO AV,954.7542,28.0,Residential,AC Improved,26733.1176,Fair,1509886.482048,32.8172887,-117.2194395,32.8169141,-117.2167335
15498,SS-014928,68.436,KAROK AV,JICARILLO AV,IDLEWILD WY,909.2503,30.0,Residential,AC Improved,27277.509,Fair,1866763.6059240003,32.827507,-117.218201,32.8282645,-117.2155372
15502,SS-014932,43.98,KATELLA ST,BIOLA AV,REVENA ST,881.5422,36.0,Residential,AC Improved,31735.5192,Fair,1395728.134416,32.5634213,-117.0798361,32.5612735,-117.0802475
15506,SS-014936,84.67,KAUFMAN WY,CANRIGHT WY,NORTHRUP DR,697.3862,35.0,Residential,AC Improved,24408.517000000003,Good,2066669.1343900003,32.899422,-117.160316,32.90071150000001,-117.161743
15507,SS-014937,69.158,KAUSMAN ST,GROSS ST,DISSINGER AV,599.0342,36.0,Residential,AC Improved,21565.2312,Fair,1491408.2593296003,32.6745127,-117.0503906,32.6729929,-117.0500299
15508,SS-014938,88.384,KAYMAR DR,MADRONE AV,JACMAR AV,377.0851,36.0,Residential,AC Improved,13575.0636,Good,1199818.4212224,32.7080372,-117.0445681,32.7090815,-117.0445947
15509,SS-014939,80.484,KEARNEY AV,KEARNY AV,BEARDSLEY ST,700.1249,32.0,Residential,AC Improved,22403.9968,Good,1803163.2784512,32.70072630000001,-117.1411954,32.7034595,-117.1451591
15510,SS-014940,73.35,KEARNEY AV,BEARDSLEY ST,CESAR E CHAVEZ PY,663.3882,32.0,Residential,AC Improved,21228.4224,Good,1557104.78304,32.7034595,-117.1451591,32.7023157,-117.1434226
15511,SS-014941,45.748000000000005,KEARNEY AV,DEWEY ST,KEARNY AV,662.7069,32.0,Residential,AC Improved,21206.6208,Fair,970160.4883584,32.7011628,-117.1418415,32.70072630000001,-117.1411954
15512,SS-014942,53.052,KEARNEY AV,KEARNY AV,KEARNY AV,665.6762,32.0,Residential,AC Improved,21301.6384,Fair,1130094.5203968,32.70072630000001,-117.1411954,32.70072630000001,-117.1411954
15513,SS-014943,56.826,KEARNEY AV,KEARNY AV,KEARNY AV,656.4549,32.0,Residential,AC Improved,21006.5568,Fair,1193718.5967168,32.70072630000001,-117.1411954,32.70072630000001,-117.1411954
15514,SS-014944,53.07,KEARNEY AV,KEARNY AV,KEARNY AV,91.8314,32.0,Residential,AC Improved,2938.6048,Fair,155951.75673599998,32.70072630000001,-117.1411954,32.70072630000001,-117.1411954
15515,SS-014945,52.52,KEARNEY AV,KEARNY AV,KEARNY AV,261.1972,32.0,Residential,AC Improved,8358.3104,Fair,438978.462208,32.70072630000001,-117.1411954,32.70072630000001,-117.1411954
15516,SS-014946,70.018,KEARNEY AV,CESAR E CHAVEZ PY,DEWEY ST,655.9386,22.0,Residential,AC Improved,14430.6492,Good,1010405.1956855999,32.7023157,-117.1434226,32.7011628,-117.1418415
15518,SS-014948,37.74,KEARNY MESA RD,KEARNY VILLA RD,I-15 SB ON RA,902.3313,40.0,Residential,AC Improved,36093.252,Poor,1362159.33048,32.891425,-117.1187015,32.8310024,-117.1424913
15520,SS-014950,59.8,KEARNY MESA RD,RONSON RD,CLAIREMONT MESA BL,1685.0436,68.0,Major,AC Improved,114582.9648,Fair,6852061.29504,32.8286144,-117.1434283,32.8327551,-117.1435827
15521,SS-014951,71.10600000000001,KEARNY MESA RD,VICKERS ST,RONSON RD,601.4223,68.0,Major,AC Improved,40896.7164,Good,2908001.9163384,32.8271144,-117.1442365,32.8286144,-117.1434283
15522,SS-014952,66.094,KEARNY MESA RD,BUCKHORN ST,VICKERS ST,643.6155,68.0,Major,AC Improved,43765.85400000001,Fair,2892660.354276,32.8254959,-117.1451446,32.8271144,-117.1442365
15523,SS-014953,72.58800000000001,KEARNY MESA RD,ENGINEER RD,BUCKHORN ST,422.2019,68.0,Major,AC Improved,28709.7292,Good,2083981.8231696,32.8246148,-117.1459589,32.8254959,-117.1451446
15524,SS-014954,55.542,KEARNY MESA RD,CONVOY ST,OTHELLO AV,1738.7147,68.0,Major,AC Improved,118232.5996,Fair,6566875.0469832,32.813561,-117.1527639,32.8172425,-117.1497222
15525,SS-014955,33.65,KEARNY MESA RD,CLAIREMONT MESA BL,MAGNATRON BL,1662.6703,66.0,Major,AC Improved,109736.2398,Poor,3692624.46927,32.8327551,-117.1435827,32.8352927,-117.1393442
15526,SS-014956,72.256,KEARNY MESA RD,OTHELLO AV,ARMOUR ST,1023.3362,68.0,Major,AC Improved,69586.8616,Good,5028068.2717696,32.8172425,-117.1497222,32.8199606,-117.1491154
15530,SS-014960,62.868,KEARNY VILLA RD,CANDIDA ST,BLACK MTN RD,683.2709,75.0,Major,AC Improved,51245.3175,Fair,3221690.62059,32.8972111,-117.1212393,32.89861020000001,-117.1227239
15531,SS-014961,50.053999999999995,KEARNY VILLA RD,TIERRA GRANDE ST,CANDIDA ST,890.4315,78.0,Major,AC Improved,69453.657,Fair,3476433.347478,32.8950605,-117.1199885,32.8972111,-117.1212393
15532,SS-014962,45.79600000000001,KEARNY VILLA RD,MIRAMAR RD,TIERRA GRANDE ST,455.3836,78.0,Major,AC Improved,35519.9208,Fair,1626670.2929568,32.8938197,-117.1198686,32.8950605,-117.1199885
15533,SS-014964,55.394,KEARNY VILLA RD,KEARNY VILLA RD RA,MIRAMAR WY,1316.0973,48.0,Major,AC Improved,63172.6704,Fair,3499386.9041375997,32.838591,-117.135023,32.8938197,-117.1198686
15534,SS-014965,49.6,KEARNY VILLA RD,KEARNY VILLA RD RA,KEARNY VILLA RD RA,193.0,48.0,Major,AC Improved,9264.0,Fair,459494.4,32.838591,-117.135023,32.838591,-117.135023
15535,SS-014966,77.83,KEARNY VILLA RD,KEARNY VILLA RD RA,HARRIS PLANT RD,915.4919,48.0,Major,AC Improved,43943.6112,Good,3420131.259696,32.838591,-117.135023,32.8308215,-117.1397673
15536,SS-014967,94.584,KEARNY VILLA RD,CHESAPEAKE DR,RUFFIN RD,1405.9159,64.0,Major,AC Improved,89978.6176,Good,8510537.5670784,32.8395894,-117.1320879,32.8397265,-117.1276279
15537,SS-014968,72.14399999999999,KEARNY VILLA RD,KEARNY VILLA CT,CHESAPEAKE DR,1402.1248,67.0,Major,AC Improved,93942.3616,Good,6777377.7352704005,32.8372103,-117.1355124,32.8395894,-117.1320879
15538,SS-014969,85.12200000000001,KEARNY VILLA RD,TOPAZ WY,KEARNY VILLA CT,677.6578,67.0,Major,AC Improved,45403.0726,Good,3864800.3458571997,32.835865,-117.1370169,32.8372103,-117.1355124
15539,SS-014970,87.738,KEARNY VILLA RD,BALBOA AV,CENTURY PARK CT,615.8691,40.0,Major,AC Improved,24634.764,Good,2161404.923832,32.8218249,-117.1443993,32.8233613,-117.1443068
15540,SS-014971,87.762,KEARNY VILLA RD,KEARNY MESA RD,MIRAMAR RD,1102.6978,70.0,Major,AC Improved,77188.84599999999,Good,6774247.502652,32.891425,-117.1187015,32.8938197,-117.1198686
15541,SS-014972,91.412,KEARNY VILLA RD,KEARNY VILLA RD RA,KEARNY MESA RD,2932.2875,70.0,Major,AC Improved,205260.125,Good,18763238.5465,32.838591,-117.135023,32.891425,-117.1187015
15542,SS-014973,55.338,KEARNY VILLA RD,MIRAMAR WY,KEARNY VILLA RD RA,1182.0219,70.0,Major,AC Improved,82741.533,Fair,4578750.953154,32.8938197,-117.1198686,32.838591,-117.135023
15543,SS-014974,84.11200000000001,KEARNY VILLA RD,KEARNY VILLA RD RA,KEARNY VILLA RD RA,900.3639,30.0,Major,AC Improved,27010.917,Good,2271942.2507040002,32.838591,-117.135023,32.838591,-117.135023
15544,SS-014975,59.978,KEARNY VILLA RD,KEARNY VILLA RD RA,KEARNY VILLA RD RA,4547.0746,48.0,Major,AC Improved,218259.5808,Fair,13090773.1372224,32.838591,-117.135023,32.838591,-117.135023
15545,SS-014976,47.574,KEARNY VILLA RD,HARRIS PLANT RD,KEARNY VILLA RD RA,1280.1126,48.0,Major,AC Improved,61445.4048,Fair,2923203.6879552,32.8308215,-117.1397673,32.838591,-117.135023
15546,SS-014977,94.00200000000001,KEARNY VILLA RD,SR-52 WB ON RA,KEARNY VILLA RD RA,6434.9666,70.0,Major,AC Improved,450447.662,Good,42342981.123324,32.8451118,-117.1268276,32.838591,-117.135023
15547,SS-014978,72.314,KEARNY VILLA RD,RUFFIN RD,I-15 SB OFF RA,1178.5213,70.0,Major,AC Improved,82496.491,Good,5965651.250174,32.8397265,-117.1276279,32.8451118,-117.1268276
15548,SS-014979,87.97200000000001,KEARNY VILLA RD,CLAIREMONT MESA BL,TOPAZ WY,1855.3220000000001,70.0,Major,AC Improved,129872.54,Good,11425147.08888,32.8315307,-117.1384621,32.835865,-117.1370169
15549,SS-014980,76.634,KEARNY VILLA RD,KEARNY VILLA WY,CLAIREMONT MESA BL,680.0,70.0,Major,AC Improved,47600.0,Good,3647778.4,32.8307868,-117.1402618,32.8315307,-117.1384621
15550,SS-014981,82.868,KEARNY VILLA RD,CENTURY PARK CT,TECH WY,836.7886,70.0,Major,AC Improved,58575.202000000005,Good,4854009.839336,32.8233613,-117.1443068,32.8256187,-117.1440553
15551,SS-014982,88.208,KEARNY VILLA RD,AERO DR,BALBOA AV,4880.6194,60.0,Major,AC Improved,292837.164,Good,25830580.562112,32.8101113,-117.1508242,32.8218249,-117.1443993
15552,SS-014983,93.524,KEARNY VILLA RD,MESA COLLEGE DR,AERO DR,2499.0523,65.0,Major,AC Improved,162438.3995,Good,15191888.874838,32.8042202,-117.1501848,32.8101113,-117.1508242
15554,SS-014987,73.392,KEARNY VILLA RD RA,MIRAMAR WY,KEARNY VILLA RD,1298.22,30.0,Major,AC Improved,38946.6,Good,2858368.8672,32.892777,-117.119059,32.805567,-117.150256
15557,SS-014990,88.116,KEARNY VILLA RD RA,KEARNY VILLA RD,KEARNY VILLA RD,1325.3113,30.0,Major,AC Improved,39759.339,Good,3503433.9153239997,32.805567,-117.150256,32.805567,-117.150256
15559,SS-014992,47.494,KEARNY VILLA RD RA,KEARNY VILLA RD,HARRIS PLANT RD,1455.0741,30.0,Major,AC Improved,43652.223,Fair,2073218.6791619998,32.805567,-117.150256,32.8606901,-117.1180245
15560,SS-014993,51.786,KEARNY VILLA RD RA,HARRIS PLANT RD,KEARNY VILLA RD,1391.5803,30.0,Major,AC Improved,41747.409,Fair,2161931.322474,32.8606901,-117.1180245,32.805567,-117.150256
15561,SS-014994,47.994,KEARNY VILLA RD RA,KEARNY VILLA RD,HARRIS PLANT RD,960.7768,30.0,Major,AC Improved,28823.304,Fair,1383345.652176,32.805567,-117.150256,32.8606901,-117.1180245
15562,SS-014995,48.706,KEARNY VILLA RD RA,HARRIS PLANT RD,KEARNY VILLA RD,943.3221,30.0,Major,AC Improved,28299.662999999997,Fair,1378363.386078,32.8606901,-117.1180245,32.805567,-117.150256
15563,SS-014996,20.5,KEARNY VILLA WY,COMPLEX DR,KEARNY VILLA RD,236.9999,50.0,Residential,AC Improved,11849.995,Poor,242924.8975,32.8301142,-117.1401971,32.8307868,-117.1402618
15565,SS-014998,83.16,KEARSARGE RD,AL BAHR DR,SOLEDAD AV,1464.0538,18.0,Residential,PCC Jointed Concrete,26352.9684,Good,2191512.8521439997,32.8439373,-117.2651558,32.8462882,-117.261907
