,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
16646,SS-016208,47.29,LAW ST,OCEAN BL,DIXIE DR,302.0319,40.0,Residential,PCC Jointed Concrete,12081.276000000002,Fair,571323.54204,32.8018197,-117.2587782,32.801971,-117.258049
16647,SS-016209,38.58,LAWNDALE ST,QUADRA AV,WARDLOW AV,877.5598,36.0,Residential,AC Improved,31592.1528,Poor,1218825.255024,32.56316109999999,-117.0728418,32.5608036,-117.073119
16648,SS-016210,78.204,LAWRENCE ST,SAN ELIJO ST,SAN FERNANDO ST,351.75699999999995,25.0,Residential,AC Improved,8793.925,Good,687720.1107,32.709736,-117.239693,32.709942,-117.240807
16649,SS-016211,84.09200000000001,LAWRENCE ST,ROSECRANS ST,SAN ELIJO ST,350.7822,25.0,Residential,AC Improved,8769.555,Good,737449.41906,32.709533,-117.2385881,32.709736,-117.239693
16650,SS-016212,77.432,LAWRENCE ST,SAN ANTONIO AV,ROSECRANS ST,374.541,30.0,Residential,AC Improved,11236.23,Good,870043.76136,32.709309,-117.237389,32.709533,-117.2385881
16655,SS-016219,82.40799999999999,LE CONTE ST,DOLO ST,LAUSANNE DR,263.228,36.0,Collector,AC Improved,9476.208,Good,780915.348864,32.7055029,-117.0411,32.7054498,-117.0402549
16656,SS-016220,60.9,LE MAY AV,LINDBERGH ST,CHANUTE ST,647.0495,36.0,Local,AC Improved,23293.782000000003,Fair,1418591.3238,32.5870721,-117.0573229,32.5853085,-117.057327
16657,SS-016221,100.0,LEA ST,CHOLLAS PY,54TH ST,93.0485,36.0,Collector,AC Improved,3349.7459999999996,Good,334974.6,32.746742,-117.075775,32.7458603,-117.0795451
16658,SS-016222,76.486,LEA ST,STREAMVIEW DR,CHOLLAS PY,224.0802,36.0,Collector,AC Improved,8066.8872,Good,617003.9343792,32.7458666,-117.0804791,32.746742,-117.075775
16659,SS-016223,78.08,LEA ST,KNOXIE ST,STREAMVIEW DR,735.5499,36.0,Residential,AC Improved,26479.7964,Good,2067542.5029119998,32.7446725,-117.0824281,32.7458666,-117.0804791
16660,SS-016224,59.43600000000001,LEA ST,HONDO ST,KNOXIE ST,277.0856,36.0,Residential,AC Improved,9975.0816,Fair,592878.9499776,32.7445057,-117.0832329,32.7446725,-117.0824281
16664,SS-016228,48.406000000000006,LEAF TR,LEAF CT,VARNEY DR,296.373,36.0,Residential,AC Improved,10669.428,Fair,516464.33176800003,32.6965834,-117.0641868,32.696621,-117.0597867
16665,SS-016229,48.396,LEAF TR,VARNEY DR,VADO WY,449.1523,36.0,Residential,AC Improved,16169.4828,Fair,782538.2895888,32.696621,-117.0597867,32.6947946,-117.0633771
16671,SS-016236,65.96,LEATHERS ST,ARIANE DR,MURAT ST,1472.9351,36.0,Residential,AC Improved,53025.6636,Fair,3497572.7710559997,32.827763,-117.225983,32.83152,-117.225807
16672,SS-016237,42.47,LEATHERWOOD ST,QUADRA AV,WARDLOW AV,936.9508,36.0,Residential,AC Improved,33730.2288,Fair,1432522.8171360001,32.5629622,-117.0717908,32.5604569,-117.0723863
16673,SS-016239,75.164,LEBON DR,UNIVERSITY CENTER LN,LA JOLLA VILLAGE DR,482.7531,65.0,Collector,AC Improved,31378.9515,Good,2358567.5105459997,32.8697619,-117.224456,32.8708503,-117.2236437
16674,SS-016240,68.072,LEBON DR,NOBEL DR,UNIVERSITY CENTER LN,550.1044,70.0,Collector,AC Improved,38507.308,Fair,2621269.4701759997,32.8684981,-117.2248991,32.8697619,-117.224456
16675,SS-016241,71.884,LEBON DR,CHARMANT DR,NOBEL DR,1259.3654,60.0,Collector,AC Improved,75561.924,Good,5431693.344816,32.864923,-117.225434,32.8684981,-117.2248991
16676,SS-016242,40.961999999999996,LEDGEWOOD LN,LEDGEWOOD PL,DUNWOOD WY,830.0359,36.0,Residential,AC Improved,29881.2924,Fair,1223997.4992888,32.6977573,-117.0352636,32.6955902,-117.034439
16677,SS-016243,30.54,LEDGEWOOD LN,DUNWOOD WY,BROOKHAVEN RD,314.7484,36.0,Collector,AC Improved,11330.9424,Poor,346046.980896,32.6955902,-117.034439,32.6947489,-117.0343301
16678,SS-016244,47.25,LEDGEWOOD PL,RIDGECREST DR,LEDGEWOOD LN,246.739,28.0,Collector,AC Improved,6908.691999999999,Fair,326435.697,32.6975528,-117.035982,32.6977573,-117.0352636
16679,SS-016249,89.512,LEGACY CANYON PL,EASTVIEW CANYON WY,LEGACY RD,749.5043,32.0,Residential,AC Improved,23984.1376,Good,2146868.1248512003,32.924655,-117.05956,32.9263901,-117.0586989
16682,SS-016252,90.28,LEGACY RD,EASTVIEW CT,SWAN CANYON RD,180.979,32.0,Residential,AC Improved,5791.328,Good,522841.09183999995,32.9269291,-117.0609902,32.9268781,-117.0604273
16683,SS-016253,93.008,LEGACY RD,SWAN CANYON RD,EASTVIEW PT,255.5192,36.0,Residential,AC Improved,9198.6912,Good,855551.8711296,32.9268781,-117.0604273,32.9266528,-117.059628
16684,SS-016254,88.664,LEGACY RD,EASTVIEW PT,LEGACY CANYON PL,322.8697,36.0,Residential,AC Improved,11623.3092,Good,1030569.0869088002,32.9266528,-117.059628,32.9263901,-117.0586989
16685,SS-016255,95.50399999999999,LEGACY RD,LEGACY TR,EASTRIDGE PL,256.4033,40.0,Residential,AC Improved,10256.132,Good,979501.6305280001,32.9262183,-117.0578474,32.926223,-117.0571368
16686,SS-016256,96.57600000000001,LEGACY RD,LEGACY CANYON PL,LEGACY TR,269.1274,36.0,Residential,AC Improved,9688.5864,Good,935684.9201663999,32.9263901,-117.0586989,32.9262183,-117.0578474
16687,SS-016257,89.06,LEGACY RD,EASTRIDGE PL,POMERADO RD,287.5943,40.0,Residential,AC Improved,11503.771999999999,Good,1024525.9343200001,32.926223,-117.0571368,32.9260163,-117.0563094
16688,SS-016258,91.436,LEGACY TR,LEGACY PL,LEGACY RD,329.1507,32.0,Residential,AC Improved,10532.8224,Good,963079.1489664,32.9253304,-117.057716,32.9262183,-117.0578474
16689,SS-016259,92.23,LEGACY TR,EASTVIEW CANYON WY,LEGACY PL,647.976,32.0,Residential,AC Improved,20735.232,Good,1912410.4473599999,32.9239801,-117.0589957,32.9253304,-117.057716
16691,SS-016262,66.09,LEGHORN AV,S 66TH ST,SKYLINE DR,454.0702,30.0,Residential,AC Improved,13622.106000000002,Fair,900284.9855399999,32.7025303,-117.0558476,32.7012858,-117.0558857
16692,SS-016263,69.41,LEGHORN AV,SKYLINE DR,VARNEY DR,1305.1286,40.0,Residential,AC Improved,52205.144,Fair,3623559.04504,32.7012858,-117.0558857,32.6977021,-117.0558688
16693,SS-016265,57.77,LEHIGH ST,MORENA BL,TONOPAH AV,589.8114,36.0,Local,AC Improved,21233.2104,Fair,1226642.5648079999,32.7737384,-117.2045858,32.775036,-117.203453
16694,SS-016266,63.504,LEHRER DR,BAXTER ST,DIANE AV,924.2387,36.0,Residential,AC Improved,33272.5932,Fair,2112942.7585728,32.8385182,-117.1900476,32.838474,-117.187042
16695,SS-016267,56.842,LEHRER DR,MILLWOOD RD,REBEL RD,259.0484,36.0,Residential,AC Improved,9325.7424,Fair,530093.8495007999,32.838089,-117.194923,32.838081,-117.194077
16696,SS-016268,46.354,LEHRER DR,REBEL RD,CONSTITUTION RD,254.0707,36.0,Residential,AC Improved,9146.5452,Fair,423978.95620079996,32.838081,-117.194077,32.8380779,-117.193254
16697,SS-016269,46.754,LEHRER DR,CONSTITUTION RD,FRINK AV,262.0688,36.0,Residential,AC Improved,9434.4768,Fair,441099.52830720006,32.8380779,-117.193254,32.838062,-117.192398
16698,SS-016270,60.358000000000004,LEHRER DR,FRINK AV,BAXTER ST,756.1388,36.0,Residential,AC Improved,27220.9968,Fair,1643004.9248543999,32.838062,-117.192398,32.8385182,-117.1900476
16699,SS-016271,80.086,LEHRER DR,DIANE AV,DAWNE ST,778.9619,36.0,Residential,AC Improved,28042.6284,Good,2245821.9380424,32.838474,-117.187042,32.8380787,-117.1845734
16700,SS-016272,57.696000000000005,LEHRER DR,UNIONTOWN RD,MILLWOOD RD,178.6166,36.0,Residential,AC Improved,6430.1976,Fair,370996.68072959996,32.8379685,-117.1954739,32.838089,-117.194923
16701,SS-016273,88.47399999999999,LEHRER DR,KILKEE ST,LIMERICK AV,547.0621,36.0,Residential,AC Improved,19694.2356,Good,1742427.8004744,32.838181,-117.1782897,32.838181,-117.1782897
16702,SS-016274,37.902,LEHRER DR,LIMERICK AV,ROSCREA AV,699.5383,40.0,Residential,AC Improved,27981.532000000003,Poor,1060556.025864,32.838181,-117.1782897,32.838114,-117.1759885
16703,SS-016275,30.592,LEHRER DR,ROSCREA AV,ARVINELS AV,265.0171,40.0,Residential,AC Improved,10600.684,Poor,324296.12492800003,32.838114,-117.1759885,32.8381093,-117.1751534
16705,SS-016277,39.082,LEHRER DR,APPLETON ST,UNIONTOWN RD,177.364,36.0,Residential,AC Improved,6385.104,Poor,249542.63452800002,32.8377514,-117.1959267,32.8379685,-117.1954739
16706,SS-016278,85.73200000000001,LEICESTER ST,LEICESTER WY,FONTAINE ST,679.6609,36.0,Residential,AC Improved,24467.7924,Good,2097672.7780368,32.7991507,-117.082514,32.8010115,-117.0825589
16707,SS-016279,75.64,LEICESTER WY,51ST ST,LEICESTER ST,350.6536,36.0,Residential,AC Improved,12623.5296,Good,954843.778944,32.799055,-117.0835363,32.7991507,-117.082514
16709,SS-016281,69.536,LEIGHTON CT,FUJI ST,JAMIE AV,192.0,36.0,Residential,AC Improved,6912.0,Fair,480632.83200000005,32.6852547,-117.0453189,32.6848734,-117.0449355
16711,SS-016283,76.8,LEILANI WY,MOLOKAI WY,POIPU WY,278.0073,36.0,Residential,AC Improved,10008.2628,Good,768634.5830399999,32.5843187,-117.0705535,32.5842723,-117.0696635
16712,SS-016284,71.842,LEILANI WY,POIPU WY,WAILEA WY,254.00799999999998,36.0,Residential,AC Improved,9144.288,Good,656943.938496,32.5842723,-117.0696635,32.5842703,-117.0688806
16713,SS-016285,87.3,LEILANI WY,WAILEA WY,MABUHAY WY,547.452,36.0,Residential,AC Improved,19708.272,Good,1720532.1456,32.5842703,-117.0688806,32.5844339,-117.0671888
16714,SS-016286,78.744,LELAND ST,POINSETTIA DR,WORDEN ST,510.5084,40.0,Prime,AC Improved,20420.336,Good,1607978.937984,32.75037690000001,-117.2212685,32.7515882,-117.2226099
16715,SS-016287,86.976,LELAND ST,CALYPSO PL,POINSETTIA DR,256.4,40.0,Prime,AC Improved,10256.0,Good,892025.8559999999,32.74995,-117.220612,32.75037690000001,-117.2212685
16716,SS-016288,90.34200000000001,LELAND ST,MARQUETTE ST,CALYPSO PL,256.9065,40.0,Prime,AC Improved,10276.26,Good,928377.88092,32.7495238,-117.2199245,32.74995,-117.220612
16717,SS-016289,84.06200000000001,LELAND ST,KEMPER ST,MARQUETTE ST,649.1264,40.0,Prime,AC Improved,25965.056,Good,2182674.5374720003,32.749332,-117.218002,32.7495238,-117.2199245
16718,SS-016290,79.416,LEMA WY,PLAYER DR,CASPER DR,272.9233,30.0,Residential,AC Improved,8187.6990000000005,Good,650234.303784,32.7995928,-117.039798,32.8001148,-117.0392078
16719,SS-016291,84.26799999999999,LEMARAND AV,MERIDIAN AV,NOUGHT ST,298.0,36.0,Residential,AC Improved,10728.0,Good,904027.104,32.7452356,-117.0575265,32.7443266,-117.0566
16720,SS-016292,82.234,LEMARAND AV,NOUGHT ST,COLLEGE (FTG) AV,916.0,36.0,Residential,AC Improved,32976.0,Good,2711748.3839999996,32.7443266,-117.0566,32.8049093,-117.1675493
16722,SS-016295,44.972,LEMONA AV,51ST ST,STERLING CT,515.4828,36.0,Residential,AC Improved,18557.3808,Fair,834562.5293376,32.7437543,-117.0841517,32.7451385,-117.0842226
16723,SS-016296,81.91,LEMONA AV,STREAMVIEW DR,51ST ST,365.246,30.0,Residential,PCC Jointed Concrete,10957.38,Good,897518.9958,32.7428616,-117.0836628,32.7437543,-117.0841517
16724,SS-016297,30.04,LEMONA AV,STERLING CT,LANDIS ST,318.1939,36.0,Residential,AC Improved,11454.9804,Poor,344107.611216,32.7451385,-117.0842226,32.7459598,-117.0843276
16725,SS-016298,83.012,LEMONSEED DR,SHEPHERD LN,DELCARDO AV,876.745,36.0,Residential,AC Improved,31562.82,Good,2620092.81384,32.58451,-117.0445972,32.5842408,-117.0417199
16726,SS-016299,69.732,LEMONWOOD LN,EDGE PARK WY,RIMVIEW WY,249.8711,24.0,Residential,AC Improved,5996.9064,Fair,418176.2770848,32.8281347,-117.1117783,32.8285089,-117.1111124
16727,SS-016300,54.486000000000004,LENORE DR,JULIE ST,CLEO ST,219.3502,36.0,Residential,AC Improved,7896.6072,Fair,430254.5398992001,32.7744352,-117.055641,32.7749936,-117.0556477
16728,SS-016301,60.448,LENORE DR,RICHARD ST,JULIE ST,258.1415,36.0,Residential,AC Improved,9293.094000000001,Fair,561748.946112,32.7737909,-117.0552728,32.7744352,-117.055641
16731,SS-016304,61.41,LENORE DR,SOLITA AV,SHANNON AV,854.0,30.0,Residential,AC Improved,25620.0,Fair,1573324.2,32.7632944,-117.0543116,32.7656151,-117.0544074
16732,SS-016305,58.232,LENORE DR,VALENCIA DR,SOLITA AV,589.0,30.0,Residential,AC Improved,17670.0,Fair,1028959.44,32.7618508,-117.054419,32.7632944,-117.0543116
16734,SS-016307,35.49,LENOX DR,ELWOOD AV,WINSTON DR,506.1195,30.0,Residential,AC Improved,15183.585,Poor,538865.43165,32.71777580000001,-117.0821267,32.7177698,-117.0804468
16735,SS-016308,71.678,LENOX DR,WINSTON DR,BEVERLY ST,960.2521,36.0,Residential,PCC Jointed Concrete,34569.0756,Good,2477842.2008567997,32.7177698,-117.0804468,32.7175952,-117.0773065
16736,SS-016309,60.192,LEO ST,SARANAC ST,ROXY LN,832.1352,30.0,Residential,AC Improved,24964.056,Fair,1502636.458752,32.7708879,-117.0571522,32.7731693,-117.057227
16737,SS-016310,37.66,LEO ST,ALUMNI PL,SARANAC ST,343.6736,30.0,Residential,AC Improved,10310.208,Poor,388282.43328,32.770001,-117.0569614,32.7708879,-117.0571522
16738,SS-016311,96.804,LEON AV,STANDLAKE ST,SATURN BL,137.0455,42.0,Residential,AC Improved,5755.911,Good,557195.208444,32.5663585,-117.0931909,32.5663795,-117.0927772
16739,SS-016312,92.956,LEON AV,TREMAINE WY,STANDLAKE ST,339.7432,42.0,Residential,AC Improved,14269.2144,Good,1326409.0937664,32.5656855,-117.0939851,32.5663585,-117.0931909
16740,SS-016313,89.16799999999999,LEON AV,BUBBLING WELL DR,THERMAL AV,259.0172,25.0,Residential,AC Improved,6475.43,Good,577401.14224,32.5655243,-117.09794,32.5655277,-117.0970962
16742,SS-016315,93.94,LEON AV,THERMAL AV,TREMAINE WY,973.7931,40.0,Residential,AC Improved,38951.724,Good,3659124.9525599997,32.5655277,-117.0970962,32.5656855,-117.0939851
16743,SS-016316,89.50200000000001,LEON AV,SATURN BL,HOLLISTER ST,2683.1577,20.0,Residential,AC Improved,53663.154,Good,4802959.609308,32.5663795,-117.0927772,32.5664132,-117.0840322
16744,SS-016317,52.47,LEON ST,GUIZOT ST,DEVONSHIRE DR,668.4335,36.0,Residential,AC Improved,24063.606,Fair,1262617.4068200001,32.729051,-117.2531656,32.7300337,-117.2547836
16745,SS-016318,52.11,LEON ST,NOVARA ST,GUIZOT ST,392.2001,36.0,Residential,AC Improved,14119.2036,Fair,735751.699596,32.7283925,-117.2521553,32.729051,-117.2531656
16747,SS-016320,84.19200000000001,LEPPERT ST,LEPPERT CT,VIEWCREST DR,618.0,36.0,Residential,AC Improved,22248.0,Good,1873103.616,32.714053,-117.0443736,32.7151714,-117.042976
16748,SS-016321,72.042,LEPPERT ST,ANGELUS AV,LEPPERT CT,511.0,36.0,Collector,AC Improved,18396.0,Good,1325284.632,32.714444,-117.045646,32.714053,-117.0443736
16749,SS-016322,44.922,LEPUS RD,KELOWNA RD,BRALORNE CT,287.971,36.0,Residential,AC Improved,10366.956,Fair,465704.39743199997,32.929565,-117.140892,32.9295194,-117.1399475
16750,SS-016323,46.001999999999995,LEPUS RD,BRALORNE CT,AQUARIUS PL,579.8847,36.0,Residential,AC Improved,20875.8492,Fair,960330.8148984001,32.9295194,-117.1399475,32.929237,-117.138107
16751,SS-016324,37.7,LEPUS RD,AQUARIUS PL,WESTONHILL DR,762.0421,36.0,Residential,AC Improved,27433.5156,Poor,1034243.53812,32.929237,-117.138107,32.92923,-117.13562
16752,SS-016325,82.08,LERIDA DR,BONILLO DR,MARRACO DR,363.1277,30.0,Residential,AC Improved,10893.831,Good,894165.64848,32.7562759,-117.0601206,32.7560377,-117.0590915
16753,SS-016326,60.89,LERIDA DR,MARRACO DR,REVILLO DR,798.3489999999999,30.0,Residential,AC Improved,23950.47,Fair,1458344.1183,32.7560377,-117.0590915,32.7575946,-117.0578297
16754,SS-016327,97.69,LEROY ST,HILL ST,TRUMBULL ST,356.2371,30.0,Residential,PCC Jointed Concrete,10687.113000000001,Good,1044024.06897,32.721863,-117.235771,32.722755,-117.236107
16755,SS-016328,78.41,LEROY ST,TALBOT ST,HILL ST,475.2722,30.0,Residential,PCC Jointed Concrete,14258.166000000001,Good,1117982.79606,32.7206981,-117.2353966,32.721863,-117.235771
16758,SS-016331,72.544,LETHBRIDGE WY,BRUYERE CT,LAURENTIAN DR,908.1352,56.0,Residential,AC Improved,50855.5712,Good,3689266.5571327996,32.970943,-117.13028,32.9728384,-117.1303583
16759,SS-016332,65.07600000000001,LETHBRIDGE WY,BLACK MTN RD,BRUYERE CT,207.0,56.0,Residential,AC Improved,11592.0,Fair,754360.9920000001,32.9706602,-117.1307929,32.970943,-117.13028
16760,SS-016333,48.226000000000006,LEUCADIA AV,NORM ST,SEARS AV,353.2923,36.0,Residential,AC Improved,12718.5228,Fair,613363.4805528001,32.7108741,-117.0287322,32.7108329,-117.027525
16764,SS-016337,78.508,LEWIS ST,BACHMAN PL,03RD AV,122.0001,33.0,Residential,AC Improved,4026.0033,Good,316073.46707640006,32.7518705,-117.1631776,32.752356,-117.1608436
16765,SS-016338,92.2,LEWIS ST,03RD AV,03RD AV,171.0,33.0,Residential,AC Improved,5643.0,Good,520284.6,32.752356,-117.1608436,32.752356,-117.1608436
16766,SS-016339,91.0,LEWIS ST,03RD AV,04TH AV,180.0,33.0,Local,AC Improved,5940.0,Good,540540.0,32.752356,-117.1608436,32.7518758,-117.1616778
16767,SS-016340,91.6,LEWIS ST,04TH AV,04TH AV,80.9998,36.0,Local,AC Improved,2915.9928,Good,267104.94048,32.7518758,-117.1616778,32.7518758,-117.1616778
16768,SS-016341,72.5,LEWIS ST,01ST AV,BACHMAN PL,249.378,33.0,Residential,AC Improved,8229.474,Good,596636.865,32.7467767,-117.1639326,32.7518705,-117.1631776
16769,SS-016342,79.118,LEWISON AV,IRWIN AV,GLENROY ST,745.0,36.0,Residential,AC Improved,26820.0,Good,2121944.76,32.7990261,-117.0784937,32.7973548,-117.0771595
16771,SS-016344,64.032,LEWISON DR,LEWISON PL,FONTAINE ST,194.0,36.0,Residential,AC Improved,6984.0,Fair,447199.48799999995,32.8008952,-117.0790714,32.8013305,-117.0793802
16772,SS-016345,74.8,LEWISON DR,LEWISON CT,LEWISON PL,397.0,36.0,Residential,PCC Jointed Concrete,14292.0,Good,1069041.6,32.799969,-117.0784715,32.8008952,-117.0790714
16773,SS-016346,69.758,LEWISON DR,IRWIN AV,LEWISON CT,344.0,36.0,Residential,PCC Jointed Concrete,12384.0,Fair,863883.072,32.7990261,-117.0784937,32.799969,-117.0784715
16775,SS-016348,70.712,LEWISTON ST,MERIDEN LN,BREWSTER CT,245.7725,36.0,Residential,AC Improved,8847.81,Good,625646.34072,32.9736165,-117.0764466,32.9752091,-117.0742069
