,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
19623,SS-019485,41.56,MULVANEY DR,LAKE MURRAY BL,MEWALL DR,182.85,36.0,Residential,AC Improved,6582.6,Fair,273572.856,32.8102116,-117.0074097,32.8103174,-117.0069181
19624,SS-019486,39.6,MULVANEY DR,SOUTHGATE DR,LAKE MURRAY BL,201.3752,40.0,Residential,AC Improved,8055.008000000001,Poor,318978.3168,32.8100336,-117.0081406,32.8102116,-117.0074097
19625,SS-019487,43.016000000000005,MULVANEY DR,TURNBRIDGE WY,SOUTHGATE DR,590.8074,40.0,Residential,AC Improved,23632.296000000002,Fair,1016566.844736,32.8092567,-117.0098304,32.8100336,-117.0081406
19626,SS-019488,33.866,MULVANEY DR,WALLSEY DR,TURNBRIDGE WY,267.4864,40.0,Residential,AC Improved,10699.456,Poor,362347.776896,32.8088323,-117.010501,32.8092567,-117.0098304
19627,SS-019489,40.07,MULVANEY DR,BOBHIRD DR,WALLSEY DR,248.5425,40.0,Residential,AC Improved,9941.7,Fair,398363.919,32.8085097,-117.0112261,32.8088323,-117.010501
19628,SS-019490,38.028,MULVANEY DR,HUDSON DR,BOBHIRD DR,296.786,40.0,Residential,AC Improved,11871.44,Poor,451447.12032,32.808173,-117.0120835,32.8085097,-117.0112261
19629,SS-019491,86.73200000000001,MUNDA RD,PARADISE VALLEY RD,RIDGEWOOD DR,1239.0042,40.0,Collector,AC Improved,49560.168,Good,4298452.490976,32.6889484,-117.0629668,32.6858086,-117.0619346
19630,SS-019492,92.26799999999999,MUNDA RD,RIDGEWOOD DR,ORISKANY RD,1170.8864,40.0,Collector,AC Improved,46835.456,Good,4321413.854208,32.6858086,-117.0619346,32.683228,-117.060097
19631,SS-019493,88.404,MUNDA RD,ORISKANY RD,ALLEGHANY ST,790.5726,40.0,Collector,AC Improved,31622.904,Good,2795591.205216,32.683228,-117.060097,32.681206,-117.060471
19632,SS-019494,70.12,MUNDIAL ST,LIBELLE CT,CYPRESS CANYON PARK DR,256.0,36.0,Residential,AC Improved,9216.0,Good,646225.92,32.9281555,-117.0678344,32.9288159,-117.0675746
19637,SS-019499,11.0,MURAT ST,MURAT CT,MURAT PL,227.0404,36.0,Residential,AC Improved,8173.4544,Poor,89907.9984,32.831604,-117.224289,32.832138,-117.223907
19638,SS-019500,43.733999999999995,MURAT ST,LEATHERS ST,LISANN ST,279.9854,36.0,Residential,AC Improved,10079.4744,Fair,440815.7334096,32.83152,-117.225807,32.83144,-117.224907
19639,SS-019501,53.75,MURAT ST,LISANN ST,MURAT CT,211.3829,36.0,Residential,AC Improved,7609.7844,Fair,409025.9115,32.83144,-117.224907,32.831604,-117.224289
19641,SS-019503,93.49600000000001,MURPHY AV,HAWORTH ST,FLOREY ST,629.4704,36.0,Residential,AC Improved,22660.9344,Good,2118706.7226624,32.8570984,-117.1953484,32.8558875,-117.193956
19642,SS-019505,69.366,MURPHY CANYON RD,BALBOA AV,CLAIREMONT MESA BL,3856.3259999999996,44.0,Major,AC Improved,169678.34399999998,Fair,11769908.009903999,32.8250383,-117.1186884,32.8330184,-117.1211605
19643,SS-019506,70.048,MURPHY CANYON RD,AERO DR,OLD MURPHY CANYON RD,1338.5231,40.0,Major,AC Improved,53540.924000000006,Good,3750434.6443519997,32.8095325,-117.1165301,32.831238,-117.120939
19644,SS-019507,69.14,MURPHY CANYON RD,STONECREST BL,AERO DR,2151.8604,40.0,Residential,AC Improved,86074.416,Fair,5951185.12224,32.8043203,-117.1139093,32.8095325,-117.1165301
19646,SS-019509,55.036,MURRAY CANYON RD,MISSION HEIGHTS RD,METROPOLITAN DR,433.9807,60.0,Major,AC Improved,26038.842,Fair,1433073.7083120001,32.7757984,-117.1579595,32.777056,-117.1582509
19647,SS-019510,40.23,MURRAY CANYON RD,FRAZEE RD,MISSION HEIGHTS RD,797.3804,62.0,Major,AC Improved,49437.5848,Fair,1988874.0365040002,32.7741401,-117.1593885,32.7757984,-117.1579595
19649,SS-019512,62.736000000000004,MURRAY PARK DR,BELLE GLADE AV,ELMCREST DR,237.5076,40.0,Prime,AC Improved,9500.304,Fair,596011.071744,32.7927373,-117.0467925,32.7928233,-117.0459735
19650,SS-019513,54.922,MURRAY PARK DR,HOPEDALE CT,LOCHMOOR DR,672.3615,40.0,Prime,AC Improved,26894.46,Fair,1477097.53212,32.7923257,-117.0539615,32.792296,-117.0518371
19651,SS-019514,56.608000000000004,MURRAY PARK DR,LOCHMOOR DR,PARK RIDGE BL,342.9125,40.0,Prime,AC Improved,13716.5,Fair,776463.632,32.792296,-117.0518371,32.7928233,-117.0459735
19652,SS-019515,53.622,MURRAY PARK DR,BONNIE VIEW DR,MURRAY PARK CT,342.6252,40.0,Prime,AC Improved,13705.008,Fair,734889.9389760001,32.7921781,-117.0487057,32.7924407,-117.0476067
19653,SS-019516,65.80199999999999,MURRAY PARK DR,PARK RIDGE BL,CASSELBERRY WY,322.5601,40.0,Prime,AC Improved,12902.403999999999,Fair,849003.988008,32.7928233,-117.0459735,32.7921605,-117.0497409
19654,SS-019517,71.086,MURRAY PARK DR,CASSELBERRY WY,BONNIE VIEW DR,303.6343,40.0,Prime,AC Improved,12145.372,Good,863365.913992,32.7921605,-117.0497409,32.7921781,-117.0487057
19655,SS-019518,79.57,MURRAY PARK DR,ELMCREST DR,GOLFCREST DR,1159.1236,40.0,Prime,AC Improved,46364.944,Good,3689258.59408,32.7928233,-117.0459735,32.79387210000001,-117.0426544
19656,SS-019519,54.2,MURRAY PARK DR,MURRAY PARK CT,BELLE GLADE AV,276.3104,40.0,Prime,AC Improved,11052.416000000001,Fair,599040.9472,32.7924407,-117.0476067,32.7927373,-117.0467925
19657,SS-019520,94.804,MURRAY RIDGE RD,NEVA AV,MACAWA AV,291.6207,64.0,Major,AC Improved,18663.7248,Good,1769395.7659391998,32.7996667,-117.1421842,32.8004613,-117.1422625
19658,SS-019521,95.2,MURRAY RIDGE RD,ONALASKA AV,NEVA AV,289.3788,64.0,Major,AC Improved,18520.2432,Good,1763127.1526400002,32.7988892,-117.1423135,32.7996667,-117.1421842
19659,SS-019522,92.97200000000001,MURRAY RIDGE RD,PINECREST AV,ONALASKA AV,252.4836,64.0,Major,AC Improved,16158.9504,Good,1502329.9365888,32.7981977,-117.1425446,32.7988892,-117.1423135
19660,SS-019523,94.292,MURRAY RIDGE RD,AL CT,PINECREST AV,316.6911,64.0,Major,AC Improved,20268.2304,Good,1911131.9808768001,32.7973754,-117.1428805,32.7981977,-117.1425446
19661,SS-019525,96.012,MURRAY RIDGE RD,FIRESIDE AV,POLLAND AV,355.56300000000005,64.0,Major,AC Improved,22756.032000000003,Good,2184852.144384,32.7963683,-117.1434347,32.7972457,-117.1429476
19662,SS-019526,98.164,MURRAY RIDGE RD,CHALAR ST,FIRESIDE AV,708.2914,64.0,Major,AC Improved,45330.6496,Good,4449837.8873344,32.7946139,-117.1444113,32.7963683,-117.1434347
19663,SS-019527,92.6,MURRAY RIDGE RD,HARJOAN AV,CHALAR ST,355.6709,64.0,Major,AC Improved,22762.9376,Good,2107848.02176,32.79364109999999,-117.1445554,32.7946139,-117.1444113
19664,SS-019528,96.352,MURRAY RIDGE RD,CHANTILLY AV,HARJOAN AV,783.7889,64.0,Major,AC Improved,50162.4896,Good,4833256.197939199,32.7914931,-117.1447451,32.79364109999999,-117.1445554
19665,SS-019529,98.03200000000001,MURRAY RIDGE RD,CELESTINE AV,CHANTILLY AV,259.0307,64.0,Major,AC Improved,16577.9648,Good,1625171.0452736,32.7907659,-117.1447649,32.7914931,-117.1447451
19666,SS-019530,81.388,MURRAY RIDGE RD,MISSION CENTER RD,CELESTINE AV,370.2439,64.0,Major,AC Improved,23695.6096,Good,1928538.2741248,32.7897829,-117.1448508,32.7907659,-117.1447649
19667,SS-019531,94.21600000000001,MURRAY RIDGE RD,CONVERSE AV,MISSION CENTER RD,348.0129,64.0,Major,AC Improved,22272.8256,Good,2098456.5367296003,32.7888103,-117.144823,32.7897829,-117.1448508
19668,SS-019532,95.384,MURRAY RIDGE RD,ENCINO AV,CONVERSE AV,505.0618,64.0,Major,AC Improved,32323.9552,Good,3083188.1427968,32.7874198,-117.1448427,32.7888103,-117.144823
19669,SS-019534,63.066,MURRAY RIDGE RD,IVERSON ST,HAMMOND DR,638.1935,64.0,Major,AC Improved,40844.384,Fair,2575891.921344,32.803057,-117.1413746,32.8043698,-117.1400541
19670,SS-019535,84.906,MURRAY RIDGE RD,MACAWA AV,SEDERSTROM WY,595.7715,64.0,Major,AC Improved,38129.376000000004,Good,3237412.7986560003,32.8004613,-117.1422625,32.78672690000001,-117.1445363
19671,SS-019536,85.944,MURRAY RIDGE RD,MACAWA AV,LARKDALE AV,405.5335,64.0,Major,AC Improved,25954.144,Good,2230602.951936,32.8004613,-117.1422625,32.8015347,-117.1419186
19672,SS-019537,85.54799999999999,MURRAY RIDGE RD,PHYLLIS PL,ENCINO AV,695.936,64.0,Major,AC Improved,44539.904,Good,3810299.7073919997,32.7874198,-117.1448427,32.7874198,-117.1448427
19673,SS-019538,68.564,MURRIETA CR,POWDERHORN DR,POWDERHORN DR,1068.4937,36.0,Residential,AC Improved,38465.7732,Fair,2637367.2736848,33.5539143,-117.2139232,33.5539143,-117.2139232
19674,SS-019539,69.86,MUSCAT ST,PERU PL,FREDONIA ST,252.942,36.0,Residential,AC Improved,9105.912,Fair,636139.01232,32.7265258,-117.0761123,32.7271226,-117.0761164
19675,SS-019540,87.3,MUSTANG ST,HATTON ST,ECKSTROM AV,917.1479,30.0,Residential,AC Improved,27514.437,Good,2402010.3501,32.8178032,-117.1635263,32.8202016,-117.1642799
19679,SS-019544,87.664,MYRTLE AV,WILSON AV,36TH ST,187.0106,40.0,Residential,AC Improved,7480.424,Good,655763.889536,32.742673,-117.1164811,32.7426392,-117.1156616
19680,SS-019545,11.97,MYRTLE AV,MYRTLE WY,RICHMOND ST,671.003,30.0,Residential,AC Improved,20130.09,Poor,240957.1773,32.7422609,-117.1533728,32.7422284,-117.1512113
19681,SS-019546,66.76,MYRTLE AV,RICHMOND ST,ALBERT ST,326.0138,40.0,Residential,AC Improved,13040.552,Fair,870587.25152,32.7422284,-117.1512113,32.7422395,-117.1501293
19682,SS-019547,84.024,MYRTLE AV,ALBERT ST,HERBERT ST,279.0,40.0,Residential,AC Improved,11160.0,Good,937707.84,32.7422395,-117.1501293,32.7422501,-117.1492237
19683,SS-019549,80.072,MYRTLE AV,ARIZONA ST,PARK VILLA DR,180.9727,40.0,Residential,AC Improved,7238.908,Good,579633.841376,32.7419697,-117.1379079,32.742129,-117.1373494
19684,SS-019550,90.376,MYRTLE AV,PARK VILLA DR,ARNOLD AV,171.0031,40.0,Residential,AC Improved,6840.124,Good,618183.046624,32.742129,-117.1373494,32.742129,-117.1368102
19685,SS-019551,85.366,MYRTLE AV,28TH ST,UTAH ST,252.0177,52.0,Residential,AC Improved,13104.9204,Good,1118714.6348664,32.7421404,-117.1336432,32.7421384,-117.1328162
19686,SS-019552,83.006,MYRTLE AV,UTAH ST,GRANADA AV,281.0161,52.0,Residential,AC Improved,14612.8372,Good,1212953.1646232,32.7421384,-117.1328162,32.7421438,-117.1319102
19687,SS-019553,79.96,MYRTLE AV,GRANADA AV,29TH ST,278.0163,52.0,Residential,AC Improved,14456.8476,Good,1155969.534096,32.7421438,-117.1319102,32.7421375,-117.1310017
19688,SS-019554,72.672,MYRTLE AV,29TH ST,30TH ST,282.01599999999996,52.0,Residential,AC Improved,14664.832,Good,1065722.6711040002,32.7421375,-117.1310017,32.7421426,-117.1300988
19689,SS-019555,77.28399999999999,MYRTLE AV,30TH ST,RAY ST,254.0175,52.0,Residential,AC Improved,13208.91,Good,1020837.40044,32.7421426,-117.1300988,32.74214389999999,-117.1292621
19691,SS-019557,84.038,MYRTLE AV,MISSISSIPPI ST,LOUISIANA ST,332.0135,40.0,Residential,AC Improved,13280.54,Good,1116070.02052,32.7419588,-117.1411585,32.7419593,-117.1400778
19692,SS-019558,79.468,MYRTLE AV,LOUISIANA ST,TEXAS ST,334.0239,40.0,Residential,AC Improved,13360.956,Good,1061768.451408,32.7419593,-117.1400778,32.7419681,-117.1389902
19693,SS-019559,76.476,MYRTLE AV,TEXAS ST,ARIZONA ST,342.7714,40.0,Residential,AC Improved,13710.856000000002,Good,1048551.4234559999,32.7419681,-117.1389902,32.7419697,-117.1379079
19694,SS-019560,89.27799999999999,MYRTLE AV,36TH ST,CHEROKEE AV,380.0473,40.0,Residential,AC Improved,15201.892,Good,1357194.513976,32.7426392,-117.1156616,32.742627,-117.1144388
19695,SS-019561,82.398,MYRTLE AV,CHEROKEE AV,37TH ST,380.0473,40.0,Residential,AC Improved,15201.892,Good,1252605.497016,32.742627,-117.1144388,32.742616,-117.1132059
19696,SS-019562,93.02,MYRTLE AV,37TH ST,38TH ST,190.0657,40.0,Residential,AC Improved,7602.628000000001,Good,707196.4565600001,32.742616,-117.1132059,32.749524,-117.11163
19697,SS-019563,69.242,MYRTLE AV,HERBERT ST,PARK BL,521.0156,40.0,Residential,AC Improved,20840.624,Fair,1443046.487008,32.7422501,-117.1492237,32.7422546,-117.1475221
19698,SS-019565,65.5,MYRTLE AV,PARK BL,INDIANA ST,423.0024,40.0,Residential,AC Improved,16920.096,Fair,1108266.288,32.7422546,-117.1475221,32.7423578,-117.1461611
19699,SS-019566,50.38,MYRTLE AV,WILSHIRE TR,FLORIDA ST,193.0026,30.0,Residential,AC Improved,5790.078,Fair,291704.12964,32.74197270000001,-117.1228674,32.7422522,-117.1437183
19700,SS-019567,72.36,MYRTLE AV,FLORIDA ST,ALABAMA ST,449.0421,40.0,Residential,AC Improved,17961.683999999997,Good,1299707.4542399999,32.7422522,-117.1437183,32.7424842,-117.1132068
19701,SS-019568,79.016,MYRTLE AV,ARNOLD AV,VILLA TR,326.0031,40.0,Residential,AC Improved,13040.124,Good,1030378.437984,32.742129,-117.1368102,32.7421359,-117.1357412
19702,SS-019569,58.676,MYRTLE AV,VILLA TR,PERSHING AV,335.00300000000004,40.0,Residential,AC Improved,13400.12,Fair,786265.44112,32.7421359,-117.1357412,32.7421377,-117.1346666
19703,SS-019570,61.961999999999996,MYRTLE AV,PERSHING AV,28TH ST,313.0,40.0,Residential,AC Improved,12520.0,Fair,775764.24,32.7421377,-117.1346666,32.7421404,-117.1336432
19704,SS-019571,71.484,MYRTLE AV,39TH ST,40TH ST,367.0352,52.0,Collector,AC Improved,19085.8304,Good,1364331.5003136,32.7422233,-117.1106858,32.7422117,-117.1094923
19705,SS-019572,62.188,MYRTLE AV,40TH ST,CENTRAL AV,379.0896,52.0,Collector,AC Improved,19712.6592,Fair,1225890.8503296,32.7422117,-117.1094923,32.7422052,-117.1082605
19706,SS-019573,69.0,MYRTLE AV,CENTRAL AV,41ST ST,386.0649,52.0,Collector,AC Improved,20075.3748,Fair,1385200.8612,32.7422052,-117.1082605,32.742197,-117.107022
19707,SS-019574,59.748000000000005,MYRTLE AV,41ST ST,MARLBOROUGH AV,374.0666,52.0,Collector,AC Improved,19451.4632,Fair,1162186.0232736,32.742197,-117.107022,32.7421883,-117.1057873
19708,SS-019575,63.508,MYRTLE AV,MARLBOROUGH AV,42ND ST,377.0477,52.0,Collector,AC Improved,19606.4804,Fair,1245168.3572431998,32.7421883,-117.1057873,32.7421748,-117.1045512
19709,SS-019576,63.688,MYRTLE AV,42ND ST,VAN DYKE AV,380.0657,52.0,Collector,AC Improved,19763.4164,Fair,1258692.4636831998,32.7421748,-117.1045512,32.7421632,-117.1033184
19710,SS-019577,63.982,MYRTLE AV,NILE ST,VANCOUVER AV,375.8259,40.0,Residential,AC Improved,15033.036,Fair,961843.709352,32.7418948,-117.1196877,32.7421948,-117.1185302
19711,SS-019578,47.6,MYRTLE AV,RAY ST,GRIM AV,316.0064,40.0,Residential,AC Improved,12640.256000000001,Fair,601676.1856,32.74214389999999,-117.1292621,32.7419616,-117.1282318
19712,SS-019579,80.132,MYRTLE AV,VAN DYKE AV,43RD ST,385.0258,52.0,Collector,AC Improved,20021.3416,Good,1604350.1450911998,32.7421632,-117.1033184,32.7421552,-117.102089
19713,SS-019580,48.09,MYRTLE AV,GRIM AV,31ST ST,331.006,40.0,Residential,AC Improved,13240.24,Fair,636723.1416,32.7419616,-117.1282318,32.74196,-117.1271604
19714,SS-019581,68.236,MYRTLE AV,31ST ST,HERMAN AV,332.00300000000004,40.0,Residential,AC Improved,13280.12,Fair,906182.26832,32.74196,-117.1271604,32.7419574,-117.1260781
19715,SS-019582,55.628,MYRTLE AV,HERMAN AV,32ND ST,326.0061,40.0,Residential,AC Improved,13040.243999999999,Fair,725402.693232,32.7419574,-117.1260781,32.7419734,-117.1250051
19716,SS-019583,86.19200000000001,MYRTLE AV,43RD ST,FAIRMOUNT AV,337.1803,52.0,Residential,AC Improved,17533.3756,Good,1511236.7097152001,32.7421552,-117.102089,32.7421516,-117.1010023
19717,SS-019584,82.054,MYRTLE AV,32ND ST,BANCROFT ST,334.039,40.0,Residential,AC Improved,13361.56,Good,1096369.4442399999,32.7419734,-117.1250051,32.7419784,-117.1239381
19718,SS-019585,81.046,MYRTLE AV,BANCROFT ST,33RD ST,328.0244,40.0,Residential,AC Improved,13120.976,Good,1063402.620896,32.7419784,-117.1239381,32.74197270000001,-117.1228674
19719,SS-019586,69.55199999999999,MYRTLE AV,FAIRMOUNT AV,44TH ST,328.0398,52.0,Collector,AC Improved,17058.0696,Fair,1186422.8568191999,32.7421516,-117.1010023,32.7421446,-117.0999104
19720,SS-019587,83.55799999999999,MYRTLE AV,33RD ST,FELTON ST,329.0395,40.0,Residential,AC Improved,13161.58,Good,1099755.30164,32.74197270000001,-117.1228674,32.7419698,-117.1217848
19721,SS-019588,53.282,MYRTLE AV,44TH ST,HIGHLAND AV,332.0542,52.0,Collector,AC Improved,17266.8184,Fair,920010.6179888,32.7421446,-117.0999104,32.7421314,-117.0988268
19722,SS-019589,92.8,MYRTLE AV,FELTON ST,BOUNDARY ST,270.0313,40.0,Residential,AC Improved,10801.252,Good,1002356.1856,32.7419698,-117.1217848,32.7416209,-117.1208046
19723,SS-019590,43.824,MYRTLE AV,HIGHLAND AV,45TH ST,334.0539,52.0,Collector,AC Improved,17370.8028,Fair,761258.0619071999,32.7421314,-117.0988268,32.7421258,-117.0977538
19724,SS-019591,59.25,MYRTLE AV,45TH ST,CHAMOUNE AV,343.0524,52.0,Collector,AC Improved,17838.7248,Fair,1056944.4444,32.7421258,-117.0977538,32.7421082,-117.0966404
19725,SS-019592,41.42,MYRTLE AV,CHAMOUNE AV,46TH ST,335.0,52.0,Residential,AC Improved,17420.0,Fair,721536.4,32.7421082,-117.0966404,32.7421028,-117.0955471
19726,SS-019595,62.76,MYRTLE AV,47TH ST,EUCLID AV,329.0,36.0,Residential,AC Improved,11844.0,Fair,743329.44,32.7421447,-117.0934012,32.7421539,-117.0923409
19727,SS-019596,59.21,MYRTLE AV,BOUNDARY ST,NILE ST,355.4913,40.0,Residential,AC Improved,14219.652,Fair,841945.59492,32.7416209,-117.1208046,32.7418948,-117.1196877
19728,SS-019597,48.95,MYRTLE WY,VERMONT ST,MYRTLE AV,792.6265,24.0,Residential,AC Improved,19023.036,Fair,931177.6122,32.7422609,-117.1533728,32.7422609,-117.1533728
19731,SS-019601,83.77600000000001,N TORREY PINE NB OFF RA,N TORREY PINE SB OFF RA,CALLAN RD,505.9068,30.0,Residential,AC Improved,15177.204,Good,1271485.442304,32.8917728,-117.2404079,32.904583,-117.241156
19732,SS-019602,61.378,N TORREY PINE NB ON RA,N TORREY PINE NB OFF RA,NORTH TORREY PINES RD,645.5992,30.0,Major,AC Improved,19367.976000000002,Fair,1188767.630928,32.9177291,-117.2546215,32.9177291,-117.2546215
19733,SS-019603,80.868,N TORREY PINE SB OFF RA,NORTH TORREY PINES RD,CALLAN RD,307.0613,30.0,Residential,AC Improved,9211.839,Good,744942.9962520001,32.9336768,-117.2606779,32.904583,-117.241156
19734,SS-019604,65.664,N TORREY PINE SB OFF RA,CALLAN RD,N TORREY PINE NB OFF RA,359.1092,30.0,Residential,AC Improved,10773.276000000002,Fair,707416.395264,32.904583,-117.241156,32.8917728,-117.2404079
19736,SS-019606,60.79600000000001,NACIDO DR,MESTO CT,NACIDO CT,201.9958,40.0,Residential,AC Improved,8079.831999999999,Fair,491221.46627200005,33.0084527,-117.0633306,33.008474,-117.062691
19737,SS-019607,29.941999999999997,NACIDO DR,NACIDO CT,PABLO DR,254.232,40.0,Residential,AC Improved,10169.28,Poor,304488.58176,33.008474,-117.062691,33.0084021,-117.061861
19738,SS-019608,43.843999999999994,NACIDO DR,PABLO DR,SELVA DR,315.5526,40.0,Residential,AC Improved,12622.104,Fair,553403.527776,33.0084021,-117.061861,33.0083079,-117.0608295
19739,SS-019609,61.532,NACIDO DR,SELVA DR,RODADA DR,642.6126,40.0,Residential,AC Improved,25704.504,Fair,1581649.540128,33.0083079,-117.0608295,33.0079199,-117.0587978
19740,SS-019610,54.586000000000006,NACIDO DR,RODADA DR,POMERADO RD,613.4311,40.0,Major,AC Improved,24537.244,Fair,1339390.000984,33.0079199,-117.0587978,33.0074923,-117.0568618
19742,SS-019616,44.95,NALCO ST,TERESA DR,JAGROSS CT,348.0057,36.0,Residential,AC Improved,12528.2052,Fair,563142.8237399999,32.9250301,-117.145318,32.925903,-117.144897
19745,SS-019619,72.1,NANCY RIDGE DR,CARROLL CANYON RD,CARROLL RD,7464.3894,44.0,Collector,AC Improved,328433.1336,Good,23680028.93256,32.891851,-117.1923418,32.8853768,-117.1734945
19747,SS-019621,70.006,NANSEN AV,MOTT ST,LAMAS ST,716.8067,36.0,Residential,AC Improved,25805.0412,Good,1806507.7142472,32.8463691,-117.2283987,32.846779,-117.2262249
19748,SS-019626,81.244,NAPA ST,MORENA BL,LINDA VISTA RD,481.0001,40.0,Collector,AC Improved,19240.004,Good,1563134.884976,32.7657453,-117.1985114,32.7653161,-117.1970345
19749,SS-019627,83.816,NAPA ST,LINDA VISTA RD,RILEY ST,340.77099999999996,34.0,Collector,AC Improved,11586.214,Good,971110.112624,32.7653161,-117.1970345,32.7647172,-117.1961053
19750,SS-019628,87.516,NAPA ST,RILEY ST,GAINES ST,299.8763,86.0,Collector,AC Improved,25789.3618,Good,2256981.7872888,32.7647172,-117.1961053,32.7641365,-117.1954724
19751,SS-019630,76.612,NAPA ST,GAINES ST,FRIARS RD,246.4201,64.0,Collector,AC Improved,15770.8864,Good,1208239.1488768,32.7641365,-117.1954724,32.7635461,-117.1952286
19752,SS-019632,69.68,NAPIER ST,FRANKFORT ST,GALVESTON ST,348.6904,36.0,Residential,AC Improved,12552.8544,Fair,874682.894592,32.7830971,-117.2023211,32.7829692,-117.2011346
19753,SS-019633,64.586,NAPIER ST,ERIE ST,FRANKFORT ST,319.4163,40.0,Residential,AC Improved,12776.652,Fair,825192.846072,32.782974,-117.203323,32.7830971,-117.2023211
19754,SS-019635,58.988,NAPIER ST,DENVER ST,ERIE ST,314.3406,40.0,Residential,AC Improved,12573.624,Fair,741692.932512,32.7827221,-117.204273,32.782974,-117.203323
19755,SS-019636,31.028000000000002,NAPIER ST,GOLDFIELD ST,DENVER ST,283.9787,40.0,Residential,AC Improved,11359.148000000001,Poor,352451.644144,32.782452,-117.205162,32.7827221,-117.204273
19756,SS-019637,52.68,NAPIER ST,CHICAGO ST,GOLDFIELD ST,271.3301,40.0,Residential,AC Improved,10853.204,Fair,571746.78672,32.782215,-117.206001,32.782452,-117.205162
19757,SS-019638,65.67,NAPIER ST,MORENA BL,CHICAGO ST,333.0,56.0,Residential,AC Improved,18648.0,Fair,1224614.16,32.7823531,-117.2071438,32.782215,-117.206001
19758,SS-019639,63.118,NAPLES PL,VEGA ST,DORCAS ST,645.8028,40.0,Residential,AC Improved,25832.112,Fair,1630471.245216,32.7704133,-117.2036342,32.7693827,-117.201934
19759,SS-019640,88.8,NAPLES PL,DORCAS ST,BUENOS AV,451.4001,40.0,Residential,PCC Jointed Concrete,18056.004,Good,1603373.1552,32.7693827,-117.201934,32.76867,-117.2007454
19762,SS-019643,76.708,NAPLES ST,VEGA ST,DORCAS ST,650.2623,36.0,Residential,AC Improved,23409.4428,Good,1795691.5383024,32.7707848,-117.203306,32.7697355,-117.2016091
19763,SS-019644,95.4,NARANJA ST,53RD ST,54TH ST,327.0382,36.0,Residential,AC Improved,11773.3752,Good,1123179.9940799999,32.70859160000001,-117.0807148,32.7085838,-117.0796544
19764,SS-019645,91.54,NARANJA ST,EUCLID AV,53RD ST,1318.1673,36.0,Collector,AC Improved,47454.0228,Good,4343941.247112,32.7086416,-117.0849522,32.70859160000001,-117.0807148
19765,SS-019648,67.882,NARCISSUS DR,ELLIOTT ST,AMARYLLIS DR,826.5971,34.0,Residential,AC Improved,28104.3014,Fair,1907776.1876347999,32.7445853,-117.2235181,32.7454228,-117.2229899
19767,SS-019650,73.69800000000001,NARRAGANSETT AV,BACON ST,OCEAN FRONT ST,637.0127,40.0,Residential,PCC Jointed Concrete,25480.507999999998,Good,1877862.478584,32.7451863,-117.2525212,32.7462082,-117.2542157
19768,SS-019651,64.32,NARRAGANSETT AV,CABLE ST,BACON ST,662.0119,40.0,Prime,PCC Jointed Concrete,26480.476000000002,Fair,1703224.2163200001,32.7441154,-117.2507877,32.7451863,-117.2525212
19769,SS-019652,70.602,NARRAGANSETT AV,SUNSET CLIFFS BL,CABLE ST,657.0125,40.0,Prime,PCC Jointed Concrete,26280.5,Good,1855455.861,32.7430483,-117.2490491,32.7441154,-117.2507877
19770,SS-019653,64.592,NARRAGANSETT AV,EBERS ST,SUNSET CLIFFS BL,661.2086,40.0,Prime,PCC Jointed Concrete,26448.343999999997,Fair,1708351.4356479999,32.7419829,-117.2473163,32.7430483,-117.2490491
19771,SS-019654,59.396,NARRAGANSETT AV,FROUDE ST,EBERS ST,657.8159,40.0,Prime,PCC Jointed Concrete,26312.636000000002,Fair,1562865.327856,32.7409224,-117.2455833,32.7419829,-117.2473163
19772,SS-019655,53.898,NARRAGANSETT AV,GUIZOT ST,FROUDE ST,651.2090000000001,40.0,Prime,PCC Jointed Concrete,26048.36,Fair,1403954.50728,32.739861,-117.243858,32.7409224,-117.2455833
19773,SS-019656,72.57600000000001,NARRAGANSETT AV,SANTA BARBARA ST,GUIZOT ST,667.0121,52.0,Prime,PCC Jointed Concrete,34684.6292,Good,2517271.6488192,32.7387806,-117.2421203,32.739861,-117.243858
19774,SS-019657,74.68,NARRAGANSETT AV,VENICE ST,SANTA BARBARA ST,661.2088,52.0,Prime,PCC Jointed Concrete,34382.8576,Good,2567711.805568,32.7377255,-117.2403679,32.7387806,-117.2421203
19775,SS-019658,82.12,NARRAGANSETT AV,REDONDO ST,CATALINA BL,320.4013,30.0,Prime,AC Improved,9612.039,Good,789340.64268,32.7364375,-117.2378835,32.7367421,-117.2388075
19776,SS-019659,91.0,NARRAGANSETT AV,NARRAGANSETT CT,REDONDO ST,146.1985,30.0,Prime,AC Improved,4385.955,Good,399121.905,32.7364609,-117.2373595,32.7364375,-117.2378835
19777,SS-019660,83.236,NARRAGANSETT AV,LA CRESTA DR,NARRAGANSETT CT,799.4608,30.0,Prime,AC Improved,23983.824,Good,1996317.5744639998,32.73502,-117.235397,32.7364609,-117.2373595
19778,SS-019661,86.512,NARRAGANSETT AV,CHATSWORTH BL,LA CRESTA DR,699.0398,60.0,Prime,AC Improved,41942.388,Good,3628519.870656,32.7338599,-117.233584,32.73502,-117.235397
