,report_id,date_time,police_beat,address_number_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,lat,lng
3306,174915,2017-06-23 09:40:00,451,3500, ,COLLEGE,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,2,0,,32.7442977,-117.0546726
3307,174900,2017-06-23 09:40:00,124,7900, ,HERSCHEL,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8472242,-117.2731803
3308,175183,2017-06-23 10:30:00,813,0, ,33RD,STREET, ,UPAS,STREET,22450(A),VC,STOP REQUIREMENTS STATE STOP LINE,1,0,,32.73670740000001,-117.123093
3309,174884,2017-06-23 11:04:00,234,16700, ,BERNARDO CENTER,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,33.0168072,-117.0765908
3310,174993,2017-06-23 11:25:00,122,3300, ,INGRAHAM,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7799708,-117.2365138
3311,174942,2017-06-23 11:32:00,116,3400, ,CLAIREMONT,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.8028236,-117.1983385
3312,174996,2017-06-23 12:00:00,116,3000, ,CLAIREMONT,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7943749,-117.1948762
3313,177744,2017-06-23 12:50:00,623,1300, ,FASHION VALLEY,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.7682419,-117.1714658
3314,174952,2017-06-23 12:51:00,313,7000, ,CLAIREMONT MESA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.8330384,-117.1642917
3315,175098,2017-06-23 14:35:00,622,1300, ,COLUSA,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7684538,-117.1908209
3316,174949,2017-06-23 15:22:00,313,9700, ,AERO,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,32.8087439,-117.1190331
3317,174934,2017-06-23 16:25:00,511,2400, ,HARBOR,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7275287,-117.1793698
3318,174917,2017-06-23 16:56:00,821,6100, ,EL CAJON,BOULEVARD, , , ,21800(D)1,VC,WHEN LIGHT IS INOPERABLE DRIVER NEEDS TO STOP,1,0,,32.7618947,-117.0661859
3319,175237,2017-06-23 17:00:00,821,6500, ,EL CAJON,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,32.7665698,-117.059316
3320,175040,2017-06-23 17:30:00,521,500, ,16TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.7104644,-117.1494443
3321,174948,2017-06-23 19:16:00,115,8400, ,GENESEE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.8673729,-117.2138611
3322,175002,2017-06-23 19:39:00,511,1100, ,SAMPSON,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.69641500000001,-117.140877
3323,174928,2017-06-23 20:30:00,445,4500, ,HILLTOP,DRIVE, , , ,21954A,VC,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,,32.7150872,-117.0978306
3324,174921,2017-06-23 21:24:00,621,7100, ,FULTON,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,32.7901097,-117.1677927
3325,174913,2017-06-23 21:58:00,827,3800, ,SHILOH,ROAD, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,3,0,,32.7473076,-117.0815255
3326,174910,2017-06-23 22:10:00,621,2400, ,ULRIC,STREET, , , ,21461A,VC,FAIL TO OBEY TRAFFIC CONTROL DEVICE,1,0,MISDEMEANOR,32.7866856,-117.1707933
3327,174950,2017-06-23 22:25:00,313,4300, ,KEARNY MESA,ROAD, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,1,0,,32.819015,-117.1491901
3328,174896,2017-06-23 22:58:00,521,0, ,10TH,AVENUE, ,MARKET,STREET,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,0,0,MISDEMEANOR,32.714702,-117.155603
3329,175075,2017-06-23 23:24:00,628,2700, ,KETTNER,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7320575,-117.1728632
3330,175199,2017-06-24 00:01:00,437,400, ,DEEP DELL,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.6964718,-117.0308494
3331,174892,2017-06-24 00:01:00,521,1000, ,15TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7157645,-117.1503982
3332,175003,2017-06-24 00:20:00,242,8500, ,FLANDERS,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.9073364,-117.140842
3333,175301,2017-06-24 01:06:00,811,0, ,37TH,STREET, ,MEADE,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7515385,-117.1131259
3334,174902,2017-06-24 02:00:00,122,1300, ,PACIFIC BEACH,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7929669,-117.2445972
3335,174974,2017-06-24 02:46:00,521,200, ,16TH,STREET, , , ,23152A,VC,DUI ALCOHOL,0,0,,32.7073251,-117.1494437
3336,175060,2017-06-24 03:00:00,712,300, ,AVNDA DE LA MADRID, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.5628735,-117.0488597
3337,174898,2017-06-24 03:25:00,712,4100, ,OTAY MESA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.5582333,-117.0407883
3338,174906,2017-06-24 04:10:00,123,1000, ,FIESTA ISLAND,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7801728,-117.2220018
3339,174977,2017-06-24 04:35:00,432,0, ,MARKET,STREET, ,PITTA,STREET,26450,VC,REQUIRED BRAKE SYSTEMS,0,0,,32.71153580000001,-117.1186211
3340,174964,2017-06-24 05:08:00,831,4200, ,EUCLID,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7531147,-117.0922443
3341,174961,2017-06-24 06:23:00,723,3500, ,AREY,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,32.5787751,-117.0580719
3342,175766,2017-06-24 09:12:00,437,6800, ,BENJAMIN HOLT,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.6897042,-117.0512747
3343,175145,2017-06-24 09:27:00,721,0, ,DONAX,AVENUE, ,THERMAL,AVENUE,21752D,VC,DRIVING LEFT OF CENTERTRAVERSING INTERSECTION,0,0,,32.5812914,-117.0734902
3344,174951,2017-06-24 10:40:00,325,0, ,LAKE MURRAY BIKE PAT, , , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.79051680000001,-117.0418425
3345,174935,2017-06-24 10:52:00,517,3000, ,BROADWAY, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7158584,-117.1295872
3346,174981,2017-06-24 11:21:00,833,3700, ,EUCLID,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.7458732,-117.0923371
3347,174876,2017-06-24 14:00:00,826,4000, ,52ND,STREET, , , ,20002(A),VC,HIT AND RUN,0,0,MISDEMEANOR,32.7491368,-117.0835847
3348,174967,2017-06-24 14:00:00,841,0, ,COLLEGE,AVENUE, ,JUDY MCCARTY,WAY,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7659306,-117.0669136
3349,175077,2017-06-24 14:15:00,233,9700, ,CARMEL MTN,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.9623906,-117.1178713
3350,175063,2017-06-24 14:21:00,528,1400, ,INDIA,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7198718,-117.1682846
3351,174941,2017-06-24 14:31:00,933,2500, ,CARMEL VALLEY,ROAD, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,32.9317141,-117.249996
3352,174927,2017-06-24 15:35:00,434,1100, ,CARDIFF,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,,32.7177984,-117.0258986
3353,174991,2017-06-24 16:06:00,121,3100, ,MARINERS,WAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.7711067,-117.2469843
3354,174907,2017-06-24 17:00:00,999,0, ,UNKNOWN, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7387711,-117.1660151
3355,174874,2017-06-24 17:55:00,441,4200, ,LOGAN,AVENUE, , , ,21651B,VC,DRIVE THE WRONG WAY ON A DIVIDED HIGHWAY,0,0,MISDEMEANOR,32.6970731,-117.1032283
3356,174890,2017-06-24 18:00:00,446,700,S,EUCLID,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.7125911,-117.0850536
3357,174953,2017-06-24 18:10:00,315,5500, ,MISSION CENTER,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,0,0,,32.7742717,-117.1539861
3358,174922,2017-06-24 18:28:00,621,1800, ,DAVID,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7769832,-117.1702245
3359,174894,2017-06-24 19:02:00,723,3000, ,BEYER,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.5739703,-117.0664634
3360,174954,2017-06-24 19:21:00,313,4400, ,KEARNY VILLA,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.8205268,-117.1458728
3361,175160,2017-06-24 19:40:00,531,2000, ,PAN AMERICAN,PLAZA, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,32.7270393,-117.1538896
3362,175396,2017-06-24 20:45:00,621,7100, ,EASTMAN,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7902115,-117.1679314
3363,176527,2017-06-24 22:03:00,437,6700, ,DORIANA,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,32.6851252,-117.0484951
3364,174905,2017-06-24 23:10:00,123,400, ,SEA WORLD,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.761387,-117.2240883
3365,174877,2017-06-25 00:10:00,822,4300, ,COLLEGE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,32.755494,-117.0660569
3366,174875,2017-06-25 00:54:00,813,2900, ,30TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7356421,-117.129316
3367,174937,2017-06-25 01:10:00,723,700, ,PICADOR,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.5814668,-117.0611214
3368,174990,2017-06-25 01:25:00,123,1000, ,FIESTA ISLAND,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7801728,-117.2220018
3369,174959,2017-06-25 02:25:00,111,5100, ,CANOSA,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.8260876,-117.1825583
3370,175422,2017-06-25 03:57:00,437,0, ,ARROYO SECO,DRIVE, ,RIO LINDO,DRIVE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,32.6998189,-117.0532621
3371,174883,2017-06-25 04:39:00,625,4300, ,TAYLOR,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7596198,-117.1908979
3372,175337,2017-06-25 04:55:00,321,2300, ,SANTO,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7999511,-117.105979
3373,174986,2017-06-25 06:09:00,713,1700, ,CALIENTE,AVENUE, , , ,23152B,VC,DUI ALCOHOL 0.08 PERCENT,0,0,,32.563853,-117.0152369
3374,174909,2017-06-25 06:30:00,614,0, ,ABBOTT,STREET, ,BRIGHTON,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7509166,-117.2502598
3375,174936,2017-06-25 06:40:00,724,300, ,HOLLISTER,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,4,0,,32.5919916,-117.0840824
3376,174963,2017-06-25 08:00:00,823,6200, ,STREAMVIEW,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.744322,-117.0627622
3377,174904,2017-06-25 08:00:00,325,5500, ,KIOWA,DRIVE, , , ,22103,VC,U-TURN IN RESIDENCE DISTRICT,0,0,MISDEMEANOR,32.7795012,-117.0399433
3378,174966,2017-06-25 09:00:00,434,1100, ,CAR,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7169732,-117.0273675
3379,175014,2017-06-25 12:20:00,315,5100, ,TEXAS,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7673107,-117.139338
3380,175119,2017-06-25 14:00:00,232,11500, ,WINDCREST,LANE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.97635959999999,-117.0832735
3381,174893,2017-06-25 14:19:00,712,4200, ,CAM DE LA PLAZA, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.5452915,-117.044865
3382,174987,2017-06-25 14:57:00,722,0, ,PALM,AVENUE, ,SATURN,BOULEVARD,21703,VC,FOLLOWING TOO CLOSELY,5,0,,32.583899,-117.0828921
3383,175176,2017-06-25 15:30:00,621,7500, ,LINDA VISTA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7985432,-117.1595518
3384,175616,2017-06-25 15:30:00,624,1900, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.755362,-117.1449979
3385,174923,2017-06-25 16:17:00,233,0, ,BLACK MTN,ROAD, ,CARMEL MTN,ROAD,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.9390205,-117.1284305
3386,175016,2017-06-25 16:30:00,934,13000, ,EL CAMINO REAL, , , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,32.9517865,-117.2342437
3387,174944,2017-06-25 16:38:00,122,3800, ,SOLEDAD MTN,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.809101,-117.2301621
3388,174920,2017-06-25 16:44:00,621,1400, ,ULRIC,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7713308,-117.1632424
3389,174939,2017-06-25 17:00:00,935,14500, ,EL CAMINO REAL, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.9757275,-117.23118
3390,174931,2017-06-25 17:08:00,321,0, ,FRIARS,ROAD, ,RANCHO MISSION,ROAD,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,3,0,,32.7747497,-117.1538667
3391,174912,2017-06-25 17:38:00,822,4200, ,COLLEGE,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7528968,-117.0645322
3392,174985,2017-06-25 18:24:00,722,1700, ,ORO VISTA,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,32.565648,-117.0793553
3393,174903,2017-06-25 18:30:00,311,8800, ,HAMMOND,DRIVE, , , ,22103,VC,U-TURN IN RESIDENCE DISTRICT,0,0,MISDEMEANOR,32.8044143,-117.1399565
3394,175009,2017-06-25 21:09:00,838,3400, ,UNIVERSITY,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7492024,-117.1207947
3395,175090,2017-06-25 21:53:00,821,6400, ,EL CAJON,BOULEVARD, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,,32.7652663,-117.0610096
3396,174946,2017-06-25 23:29:00,122,1300, ,CHALCEDONY,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.8032315,-117.2477597
3397,174945,2017-06-25 23:30:00,122,2000, ,BALBOA,AVENUE, , , ,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,2,0,,32.8079902,-117.2105901
3398,176165,2017-06-26 00:01:00,115,8300, ,REGENTS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.864622,-117.2223541
3399,175113,2017-06-26 00:01:00,312,11000, ,CAM PLAYA CARMEL, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8384064,-117.0904647
3400,174994,2017-06-26 00:01:00,115,4200, ,LA JOLLA VILLAGE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.8725464,-117.2159329
3401,175031,2017-06-26 00:28:00,614,2900, ,SUNSET CLIFFS,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.7543192,-117.2368453
3402,174988,2017-06-26 00:40:00,525,900, ,BROADWAY,CIRCLE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,32.7153168,-117.1619604
3403,174992,2017-06-26 06:25:00,122,2800, ,GRAND,AVENUE, , , ,21800A,VC,UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN,2,0,,32.8024578,-117.2178064
3404,175156,2017-06-26 06:42:00,624,1200, ,WASHINGTON,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,2,0,,32.7507756,-117.1532076
3405,175141,2017-06-26 07:26:00,614,5000, ,NEWPORT,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7468683,-117.2510786
3406,175112,2017-06-26 08:45:00,311,8200, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.774693,-117.1522676
3407,175017,2017-06-26 08:53:00,234,16300, ,BERNARDO CENTER,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,33.0119867,-117.0854921
3408,174973,2017-06-26 09:47:00,124,2800, ,LA JOLLA,PARKWAY, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.8485342,-117.2478864
3409,175143,2017-06-26 11:12:00,615,0, ,NORTH HARBOR,DRIVE, ,ROSECRANS,STREET,21703,VC,FOLLOWING TOO CLOSELY,0,0,,32.7293166,-117.1997426
3410,174965,2017-06-26 11:30:00,315,10000, ,RIO SAN DIEGO,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.77983530000001,-117.1300226
3411,174980,2017-06-26 11:31:00,822,6000, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.7605079,-117.0687279
3412,175021,2017-06-26 12:00:00,315,8800, ,RIO SAN DIEGO,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7759917,-117.1399427
3413,175181,2017-06-26 12:00:00,313,0, ,RIDGEHAVEN,COURT, ,VIEWRIDGE,AVENUE,21804,VC,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,0,0,,32.8197704,-117.1261714
3414,175010,2017-06-26 13:14:00,438,2300, ,REO,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.6766556,-117.0657214
3415,175501,2017-06-26 13:51:00,837,0, ,A,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,,32.7188606,-117.1587509
3416,175807,2017-06-26 14:00:00,326,5000, ,DEFIANCE,WAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7701346,-117.0825599
3417,174982,2017-06-26 14:05:00,314,3100, ,HEALTH CENTER,DRIVE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,2,0,,32.8003034,-117.1553148
3418,175135,2017-06-26 14:15:00,813,3300, ,PALM,STREET, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,MISDEMEANOR,32.7356283,-117.1231018
3419,174972,2017-06-26 15:00:00,627,500, ,ROBINSON,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7471822,-117.1598147
3420,175175,2017-06-26 15:02:00,627,4000, ,03RD,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.715738,-117.1610838
3421,174969,2017-06-26 16:50:00,723,2900, ,CORONADO,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,32.5764759,-117.0711152
3422,175008,2017-06-26 17:27:00,813,4200, ,IDAHO,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,32.7540711,-117.1338675
3423,175424,2017-06-26 17:29:00,627,0, ,CENTRE,STREET, ,UNIVERSITY,AVENUE,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,32.7493306,-117.1479447
3424,175084,2017-06-26 17:34:00,526,700, ,ASH,STREET, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,32.7199081,-117.1583705
3425,175133,2017-06-26 17:35:00,627,500, ,ROBINSON,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,MISDEMEANOR,32.7471822,-117.1598147
3426,174983,2017-06-26 17:54:00,327,0, ,ART,STREET, ,MONTEZUMA,ROAD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,3,0,,32.7667715,-117.0622412
3427,175019,2017-06-26 19:14:00,243,9800, ,MIRAMAR,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.8941542,-117.1184816
3428,175020,2017-06-26 20:49:00,621,2300, ,COMSTOCK,STREET, , , ,23152A,VC,DUI ALCOHOL,0,0,,32.7850759,-117.1742797
3429,175042,2017-06-26 21:30:00,826,4900, ,ORANGE,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,32.7530866,-117.0890485
3430,175018,2017-06-26 22:10:00,613,4200, ,WEST POINT LOMA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,32.7528084,-117.2265427
3431,175403,2017-06-27 00:01:00,821,6700, ,EL CAJON,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7685881,-117.0536315
3432,174989,2017-06-27 00:57:00,111,3900, ,ARGYLE,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,32.8148957,-117.160992
3433,175037,2017-06-27 06:19:00,325,7400, ,MISSION GORGE,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,32.807566,-117.078448
3434,175147,2017-06-27 07:52:00,233,13300, ,RANCHO PENASQUITOS,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,32.9582358,-117.1133283
3435,174997,2017-06-27 08:20:00,824,4500, ,ALDINE,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,32.7632141,-117.0976281
3436,175032,2017-06-27 09:04:00,614,2500, ,SUNSET CLIFFS,BOULEVARD, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,32.7531521,-117.2395036
3437,175205,2017-06-27 09:30:00,523,500, ,J,STREET, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,MISDEMEANOR,32.7095102,-117.1600089
3438,175013,2017-06-27 09:30:00,234,16900, ,WEST BERNARDO,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,33.0217514,-117.0816922
