,seg_id,oci,street,street_from,street_to,seg_length_ft,seg_width_ft,func_class,pvm_class,area_sq_ft,oci_desc,oci_wt,start_lat,start_long,end_lat,end_long
3144,SS-001223,87.74600000000001,51ST ST,CAMTO CACHORRO,PALM ST,266.9315,36.0,Collector,AC Improved,9609.534,Good,843198.170364,32.7346882,-117.0858617,32.7353689,-117.0855525
3145,SS-001224,80.038,51ST ST,INDIANAPOLIS AV,OLIVE ST,514.0,40.0,Residential,AC Improved,20560.0,Good,1645581.28,32.7332655,-117.0858635,32.7346882,-117.0858617
3146,SS-001225,91.6,51ST ST,KANDACE WY,INDIANAPOLIS AV,132.0,30.0,Residential,AC Improved,3960.0,Good,362736.0,32.7328942,-117.0858468,32.7332655,-117.0858635
3147,SS-001226,78.58800000000001,51ST ST,BEVNER CT,KANDACE WY,250.0,30.0,Residential,AC Improved,7500.0,Good,589410.0,32.7322072,-117.0858811,32.7328942,-117.0858468
3148,SS-001227,23.92,51ST ST,HILLTOP DR,GENEVA AV,649.0767,38.0,Residential,AC Improved,24664.9146,Poor,589984.757232,32.715016,-117.0843707,32.7167927,-117.0843812
3149,SS-001228,37.141999999999996,51ST ST,MARKET ST,ROSWELL ST,396.5617,40.0,Collector,AC Improved,15862.468,Poor,589163.7864560001,32.7104557,-117.0844788,32.7115334,-117.0843684
3150,SS-001230,88.21600000000001,51ST ST,EL CAJON BL,MONROE AV,682.1445,36.0,Residential,AC Improved,24557.202,Good,2166338.1316319997,32.7570993,-117.0846961,32.7589842,-117.084661
3154,SS-001234,45.56,52ND ST,MONROE AV,CONTOUR BL,582.1041,36.0,Residential,PCC Jointed Concrete,20955.7476,Fair,954743.860656,32.7589703,-117.0835747,32.7605593,-117.0835527
3155,SS-001235,88.456,52ND ST,TROJAN AV,EL CAJON BL,853.2115,36.0,Collector,PCC Jointed Concrete,30715.613999999998,Good,2716980.351984,32.7548922,-117.083659,32.7571997,-117.0836063
3156,SS-001236,80.268,52ND ST,ORANGE AV,TROJAN AV,667.1686,36.0,Collector,PCC Jointed Concrete,24018.0696,Good,1927882.4106528,32.7530409,-117.0836298,32.7548922,-117.083659
3157,SS-001237,95.18,52ND ST,POLK AV,ORANGE AV,646.4019,60.0,Collector,AC Improved,38784.114,Good,3691471.9705199995,32.7492069,-117.0833399,32.7530409,-117.0836298
3158,SS-001238,94.41799999999999,52ND ST,OTTILIE PL,POLK AV,298.2712,40.0,Collector,AC Improved,11930.848,Good,1126486.806464,32.7491368,-117.0835847,32.7492069,-117.0833399
3159,SS-001239,68.9,52ND ST,52ND PL,OTTILIE PL,187.0962,40.0,Collector,AC Improved,7483.848000000001,Fair,515637.1272,32.7499533,-117.0835624,32.7491368,-117.0835847
3160,SS-001240,56.878,52ND ST,UNIVERSITY AV,52ND PL,315.0572,40.0,Collector,AC Improved,12602.288,Fair,716792.936864,32.7491368,-117.0835847,32.7499533,-117.0835624
3161,SS-001241,41.408,52ND ST,WIGHTMAN ST,WIGHTMAN ST,81.0989,40.0,Collector,AC Improved,3243.9559999999997,Fair,134325.730048,32.7475766,-117.083611,32.7475766,-117.083611
3162,SS-001242,43.28,52ND ST,TOWLE CT,WIGHTMAN ST,117.0382,40.0,Collector,AC Improved,4681.528,Fair,202616.53184,32.7470213,-117.0836187,32.7475766,-117.083611
3163,SS-001243,37.85,52ND ST,LANDIS ST,LANDIS ST,188.1912,40.0,Collector,AC Improved,7527.648,Poor,284921.4768,32.7464567,-117.0836229,32.7464567,-117.0836229
3164,SS-001244,87.13,52ND ST,SHELBY ST,54TH (W FTG) RD,1215.4768,36.0,Residential,AC Improved,43757.1648,Good,3812561.7690239996,32.7406032,-117.08198,32.74292610000001,-117.0796168
3165,SS-001245,94.67,52ND ST,REDWOOD ST,SPRUCE ST,220.1839,36.0,Residential,AC Improved,7926.6204,Good,750413.153268,32.7377301,-117.083309,32.7383462,-117.0832999
3166,SS-001246,83.572,52ND ST,OAK PARK DR,AARON CT,599.1868,36.0,Residential,AC Improved,21570.7248,Good,1802708.6129856003,32.7315771,-117.0837207,32.7331964,-117.08373
3167,SS-001247,94.6,52ND ST,LAUREL ST,OAK PARK DR,293.0427,36.0,Residential,AC Improved,10549.5372,Good,997986.21912,32.7307659,-117.0837247,32.7315771,-117.0837207
3168,SS-001248,84.706,52ND ST,KALMIA ST,LAUREL ST,292.0271,36.0,Residential,AC Improved,10512.9756,Good,890512.1111736,32.7299647,-117.0837271,32.7307659,-117.0837247
3169,SS-001249,86.92,52ND ST,PIROTTE DR,KALMIA ST,277.0073,36.0,Residential,AC Improved,9972.2628,Good,866789.082576,32.7292066,-117.0837352,32.7299647,-117.0837271
3170,SS-001250,92.89200000000001,52ND ST,DE BURN DR,PIROTTE DR,419.4008,36.0,Residential,AC Improved,15098.4288,Good,1402523.2480896001,32.728125,-117.0832667,32.7292066,-117.0837352
3171,SS-001251,82.93799999999999,52ND ST,HANIMAN DR,DE BURN DR,245.5334,36.0,Residential,AC Improved,8839.2024,Good,733105.7686511999,32.7277925,-117.0826186,32.728125,-117.0832667
3172,SS-001252,37.87,52ND ST,EL CAJON BL,MONROE AV,630.0412,36.0,Residential,PCC Jointed Concrete,22681.4832,Poor,858947.7687840001,32.7571997,-117.0836063,32.7589703,-117.0835747
3173,SS-001253,69.47,52ND ST,REX AV,UNIVERSITY AV,312.4761,40.0,Collector,PCC Jointed Concrete,12499.044,Fair,868308.58668,32.7482277,-117.0836006,32.7491368,-117.0835847
3174,SS-001254,42.776,52ND ST,WIGHTMAN ST,REX AV,243.9404,40.0,Collector,AC Improved,9757.616,Fair,417391.782016,32.7475766,-117.083611,32.7482277,-117.0836006
3175,SS-001255,56.582,52ND ST,LANDIS ST,TOWLE CT,208.0002,40.0,Collector,PCC Jointed Concrete,8320.008,Fair,470762.692656,32.7464567,-117.0836229,32.7470213,-117.0836187
3176,SS-001256,72.252,53RD ST,MEADE AV,EL CAJON BL,343.0714,30.0,Residential,AC Improved,10292.142,Good,743627.843784,32.7565682,-117.0817373,32.7575582,-117.0817466
3177,SS-001257,80.686,53RD ST,TROJAN AV,MEADE AV,633.0,30.0,Residential,AC Improved,18990.0,Good,1532227.14,32.7548912,-117.081387,32.7565682,-117.0817373
3178,SS-001258,43.028,53RD ST,SHELBY ST,54TH (W FTG) RD,891.4136,36.0,Residential,AC Improved,32090.8896,Fair,1380806.7977088,32.7402931,-117.0813195,32.7475387,-117.0795338
3179,SS-001259,76.168,53RD ST,NORTH THORN ST,SHELBY ST,157.0,36.0,Residential,AC Improved,5652.0,Good,430501.536,32.7399165,-117.081418,32.7402931,-117.0813195
3180,SS-001260,83.71600000000001,53RD ST,SOUTH THORN ST,NORTH THORN ST,254.0,36.0,Residential,AC Improved,9144.0,Good,765499.104,32.7392062,-117.0813727,32.7399165,-117.081418
3181,SS-001261,81.818,53RD ST,SPRUCE ST,SOUTH THORN ST,285.0,36.0,Residential,AC Improved,10260.0,Good,839452.68,32.73841950000001,-117.0813907,32.7392062,-117.0813727
3182,SS-001262,77.3,53RD ST,REDWOOD ST,SPRUCE ST,254.0,36.0,Residential,AC Improved,9144.0,Good,706831.2,32.7377121,-117.0813872,32.73841950000001,-117.0813907
3183,SS-001263,86.78,53RD ST,QUINCE ST,REDWOOD ST,439.0,36.0,Residential,AC Improved,15804.0,Good,1371471.12,32.7365176,-117.0814114,32.7377121,-117.0813872
3184,SS-001264,53.913999999999994,53RD ST,KRENNING ST,QUINCE ST,220.0,36.0,Residential,AC Improved,7920.0,Fair,426998.88,32.7359158,-117.0814021,32.7365176,-117.0814114
3185,SS-001265,6.37,53RD ST,PRIVATE,KRENNING ST,117.3647,36.0,Residential,AC Improved,4225.1292,Poor,26914.073004,32.7562078,-117.0816592,32.7359158,-117.0814021
3186,SS-001266,89.816,53RD ST,GROVELAND DR,NARANJA ST,328.5972,36.0,Residential,AC Improved,11829.4992,Good,1062478.3001472,32.7076817,-117.0807379,32.70859160000001,-117.0807148
3187,SS-001267,82.536,53RD ST,IMPERIAL AV,GROVELAND DR,387.4828,36.0,Residential,AC Improved,13949.3808,Good,1151326.0937088002,32.7065648,-117.0807405,32.7076817,-117.0807379
3188,SS-001268,30.82,53RD ST,SANTA MARGARITA ST,IMPERIAL AV,358.0546,36.0,Residential,AC Improved,12889.9656,Poor,397268.73979200004,32.7071901,-117.0807159,32.7065648,-117.0807405
3189,SS-001269,70.92,54TH (E FTG) ST,MARVIN ST,STREAMVIEW DR,700.2313,19.0,Residential,AC Improved,13304.3947,Good,943547.672124,32.7412288,-117.0784723,32.7475387,-117.0795338
3190,SS-001270,60.888000000000005,54TH (E FTG) ST,CHOLLAS STATION RD,MARVIN ST,670.191,20.0,Residential,AC Improved,13403.82,Fair,816131.7921600001,32.7475387,-117.0795338,32.7412288,-117.0784723
3191,SS-001274,33.28,54TH (E FTG) ST,REDWOOD ST,CHOLLAS STATION RD,620.0073,20.0,Residential,AC Improved,12400.146,Poor,412676.85888,32.7475387,-117.0795338,32.7475387,-117.0795338
3192,SS-001275,55.03,54TH (E FTG) ST,54TH ST,REDWOOD ST,658.2839,19.0,Residential,AC Improved,12507.3941,Fair,688281.897323,32.7531447,-117.0782894,32.7475387,-117.0795338
3193,SS-001276,82.866,54TH (W FTG) ST,52ND ST,CHOLLAS PY,338.2785,28.0,Residential,AC Improved,9471.798,Good,784890.0130680001,32.7509597,-117.083847,32.7501042,-117.0792496
3194,SS-001277,76.9,54TH (W FTG) ST,53RD ST,52ND ST,295.1085,18.0,Residential,AC Improved,5311.953,Good,408489.1857,32.7475387,-117.0795338,32.7509597,-117.083847
3195,SS-001278,88.104,54TH (W FTG) ST,EASY ST,53RD ST,303.0591,18.0,Residential,AC Improved,5455.0638,Good,480612.9410352,32.7475387,-117.0795338,32.7475387,-117.0795338
3196,SS-001279,64.11,54TH (W FTG) ST,REDWOOD ST,EASY ST,1284.2633,32.0,Residential,AC Improved,41096.4256,Fair,2634691.845216,32.737873,-117.0797263,32.7475387,-117.0795338
3197,SS-001280,44.42,54TH (W FTG) ST,QUINCE ST,REDWOOD ST,438.056,32.0,Residential,AC Improved,14017.792,Fair,622670.3206399999,32.7475387,-117.0795338,32.737873,-117.0797263
3198,SS-001281,30.074,54TH (W FTG) ST,KRENNING ST,QUINCE ST,219.9999,32.0,Residential,AC Improved,7039.9968,Poor,211720.86376320003,32.7475387,-117.0795338,32.7475387,-117.0795338
3199,SS-001282,87.35,54TH (W FTG) ST,LAUREL ST,NUTMEG ST,1174.2252,32.0,Residential,AC Improved,37575.2064,Good,3282194.27904,32.7475387,-117.0795338,32.7475387,-117.0795338
3201,SS-001284,93.976,54TH (W FTG) ST,MC GANN DR,PIROTTE DR,676.2394,19.0,Residential,AC Improved,12848.5486,Good,1207455.2032336001,32.7272087,-117.0816225,32.7475387,-117.0795338
3202,SS-001285,87.416,54TH (W FTG) ST,HANIMAN DR,MC GANN DR,656.247,19.0,Residential,AC Improved,12468.693000000001,Good,1089963.2672879999,32.7475387,-117.0795338,32.7272087,-117.0816225
3203,SS-001286,92.23,54TH (W FTG) ST,NUTMEG ST,KRENNING ST,720.2784,32.0,Residential,AC Improved,23048.9088,Good,2125800.858624,32.7475387,-117.0795338,32.7475387,-117.0795338
3204,SS-001287,36.844,54TH PL,ORANGE AV,TROJAN AV,678.0,48.0,Collector,AC Improved,32544.0,Poor,1199051.136,32.7531447,-117.0782894,32.7548808,-117.0790674
3205,SS-001288,70.02,54TH PL,54TH ST,ORANGE AV,699.0,40.0,Collector,AC Improved,27960.0,Good,1957759.2,32.7515004,-117.0793744,32.7531447,-117.0782894
3206,SS-001289,100.0,54TH ST,FABER WY,MONTEZUMA RD,176.0,40.0,Collector,AC Improved,7040.0,Good,704000.0,32.7706537,-117.0796164,32.7710582,-117.0795036
3207,SS-001290,59.24,54TH ST,FABER WY,FABER WY,710.9276,40.0,Collector,AC Improved,28437.104,Fair,1684614.0409600001,32.7706537,-117.0796164,32.7706537,-117.0796164
3208,SS-001291,50.32,54TH ST,BAJA DR,FABER WY,521.6324,40.0,Collector,AC Improved,20865.296000000002,Fair,1049941.69472,32.7678011,-117.0797735,32.7706537,-117.0796164
3209,SS-001292,67.656,54TH ST,ADAMS AV,COLLIER AV,299.0419,40.0,Collector,AC Improved,11961.676000000001,Fair,809279.151456,32.7626728,-117.0793928,32.7634851,-117.0793891
3210,SS-001293,63.44,54TH ST,COLLWOOD BL,ADAMS AV,1327.6062,40.0,Residential,AC Improved,53104.248,Fair,3368933.49312,32.7590177,-117.0796272,32.7626728,-117.0793928
3211,SS-001296,81.792,54TH ST,EL CAJON BL,COLLWOOD BL,453.4593,66.0,Major,AC Improved,29928.3138,Good,2447896.6423296,32.7577835,-117.0794284,32.7590177,-117.0796272
3212,SS-001297,77.892,54TH ST,TROJAN AV,EL CAJON BL,1077.2899,33.0,Major,AC Improved,35550.5667,Good,2769104.7413964,32.75488130000001,-117.0794553,32.7577835,-117.0794284
3213,SS-001298,78.962,54TH ST,ORANGE AV,TROJAN AV,627.1348,33.0,Major,AC Improved,20695.4484,Good,1634153.9965608,32.7530864,-117.080312,32.75488130000001,-117.0794553
3214,SS-001299,71.226,54TH ST,54TH PL,ORANGE AV,570.1481,33.0,Major,AC Improved,18814.8873,Good,1340109.1628298,32.7515004,-117.0793744,32.7530864,-117.080312
3215,SS-001300,71.60600000000001,54TH ST,CHOLLAS PY,LEA ST,505.0247,32.0,Major,AC Improved,16160.7904,Good,1157209.5573824,32.744632,-117.0794241,32.7458603,-117.0795451
3216,SS-001301,84.04,54TH ST,MARVIN ST,STREAMVIEW DR,705.1595,60.0,Major,AC Improved,42309.57,Good,3555696.2628,32.7412172,-117.0794163,32.74292610000001,-117.0796168
3217,SS-001302,63.03,54TH ST,54TH (E FTG) RD,REDWOOD ST,589.2486,72.0,Major,AC Improved,42425.8992,Fair,2674104.4265759997,32.7475387,-117.0795338,32.7376953,-117.0795298
3218,SS-001304,85.88799999999999,54TH ST,OLIVE ST,COLLEGE GROVE DR,319.5536,60.0,Major,AC Improved,19173.216,Good,1646749.175808,32.7349337,-117.0795931,32.7359302,-117.0795851
3219,SS-001305,90.97200000000001,54TH ST,BILOXI ST,NUTMEG ST,635.1772,55.0,Major,AC Improved,34934.746,Good,3178083.713112,32.7321555,-117.0797287,32.7339,-117.0797344
3220,SS-001306,81.88,54TH ST,LAUREL ST,BILOXI ST,557.0726,55.0,Major,AC Improved,30638.993,Good,2508720.74684,32.7306535,-117.0797549,32.7321555,-117.0797287
3221,SS-001308,84.87,54TH ST,GRAPE ST,PIROTTE DR,1332.361,28.0,Collector,AC Improved,37306.108,Good,3166169.3859599996,32.7258554,-117.0830235,32.7288154,-117.080462
3222,SS-001309,63.172,54TH ST,54TH (E FTG) RD,GRAPE ST,482.0421,80.0,Collector,AC Improved,38563.367999999995,Fair,2436125.083296,32.7475387,-117.0795338,32.7258554,-117.0830235
3223,SS-001310,70.818,54TH ST,EUCLID AV,54TH (E FTG) RD,508.8151,26.0,Collector,AC Improved,13229.1926,Good,936864.9615468001,32.723449,-117.0848485,32.7475387,-117.0795338
3224,SS-001311,65.43,54TH ST,GROVELAND DR,NARANJA ST,373.3956,30.0,Collector,AC Improved,11201.868,Fair,732938.22324,32.7370754,-117.0803312,32.7070796,-117.0783864
3225,SS-001313,67.93,54TH ST,IMPERIAL AV,GROVELAND DR,241.0,30.0,Residential,PCC Jointed Concrete,7230.0,Fair,491133.9,32.7070796,-117.0783864,32.7370754,-117.0803312
3226,SS-001314,71.096,54TH ST,UNIVERSITY AV,54TH PL,1015.6713,36.0,Major,AC Improved,36564.1668,Good,2599566.0028128,32.7487286,-117.0793715,32.7515004,-117.0793744
3227,SS-001315,72.382,54TH ST,LEA ST,UNIVERSITY AV,1058.31,36.0,Major,AC Improved,38099.16,Good,2757693.39912,32.7458603,-117.0795451,32.7487286,-117.0793715
3228,SS-001318,72.888,54TH ST,STREAMVIEW DR,CHOLLAS PY,481.2669,72.0,Major,AC Improved,34651.2168,Good,2525657.8901183996,32.74292610000001,-117.0796168,32.744632,-117.0794241
3229,SS-001319,71.316,54TH ST,REDWOOD ST,MARVIN ST,1287.8154,80.0,Major,AC Improved,103025.23199999999,Good,7347347.445312,32.7376953,-117.0795298,32.7412172,-117.0794163
3230,SS-001320,70.502,54TH ST,NUTMEG ST,OLIVE ST,381.0476,55.0,Major,AC Improved,20957.618000000002,Good,1477553.984236,32.7339,-117.0797344,32.7349337,-117.0795931
3231,SS-001321,54.54,54TH ST,PIROTTE DR,LAUREL ST,727.6002,32.0,Collector,AC Improved,23283.2064,Fair,1269866.077056,32.7288154,-117.080462,32.7306535,-117.0797549
3233,SS-001323,63.718,54TH ST,SANTA MARGARITA ST,IMPERIAL AV,448.0,30.0,Residential,AC Improved,13440.0,Fair,856369.92,32.7070796,-117.0783864,32.7070796,-117.0783864
3234,SS-001324,46.15,55TH PL,DOROTHY DR,MARY LANE DR,420.0299,30.0,Residential,AC Improved,12600.896999999999,Fair,581531.39655,32.7690332,-117.0770832,32.7701976,-117.0770176
3235,SS-001325,61.618,55TH ST,LINDO PASEO,HARDY AV,291.2449,56.0,Major,AC Improved,16309.7144,Fair,1004971.9818991999,32.7717382,-117.0762286,32.7724702,-117.076198
3236,SS-001326,71.0,55TH ST,MARY LANE DR,MONTEZUMA RD,185.0972,36.0,Collector,AC Improved,6663.4992,Good,473108.4432,32.7697691,-117.0762848,32.7707659,-117.0762469
3237,SS-001327,67.0,55TH ST,MARY LANE DR,MARY LANE DR,151.0319,36.0,Residential,AC Improved,5437.1484,Fair,364288.9428,32.7697691,-117.0762848,32.7697691,-117.0762848
3238,SS-001328,57.33,55TH ST,DOROTHY DR,MARY LANE DR,275.1473,36.0,Residential,AC Improved,9905.3028,Fair,567871.009524,32.7690266,-117.0763039,32.7697691,-117.0762848
3239,SS-001329,86.1,55TH ST,COLLIER AV,REDLAND DR,466.1545,30.0,Residential,PCC Jointed Concrete,13984.635,Good,1204077.0735,32.7634569,-117.0760645,32.7659997,-117.0770902
3240,SS-001330,81.0,55TH ST,ADAMS AV,COLLIER AV,303.0265,30.0,Residential,PCC Jointed Concrete,9090.795,Good,736354.395,32.762648,-117.0760936,32.7634569,-117.0760645
3241,SS-001331,85.33200000000001,55TH ST,SIESTA DR,ADAMS AV,351.0911,30.0,Residential,PCC Jointed Concrete,10532.733,Good,898779.1723559999,32.7616942,-117.076101,32.762648,-117.0760936
3242,SS-001332,80.932,55TH ST,MADISON AV,SIESTA DR,299.2023,30.0,Residential,PCC Jointed Concrete,8976.069,Good,726451.216308,32.7608635,-117.0761147,32.7616942,-117.076101
3243,SS-001333,97.6,55TH ST,EL CAJON BL,GILBERT DR,145.0311,30.0,Residential,PCC Jointed Concrete,4350.933,Good,424651.0608,32.7583197,-117.0761142,32.7587111,-117.0761339
3244,SS-001334,76.12,55TH ST,MICHAEL ST,DWIGHT ST,253.0179,36.0,Residential,AC Improved,9108.6444,Good,693350.011728,32.7433611,-117.0771872,32.7440594,-117.0771847
3245,SS-001335,90.88799999999999,55TH ST,STREAMVIEW DR,MICHAEL ST,266.0,36.0,Residential,AC Improved,9576.0,Good,870343.488,32.742551,-117.0772152,32.7433611,-117.0771872
3246,SS-001336,80.686,55TH ST,MARVIN ST,STREAMVIEW DR,544.0,36.0,Residential,AC Improved,19584.0,Good,1580154.624,32.7412211,-117.0775739,32.742551,-117.0772152
3247,SS-001337,79.438,55TH ST,REDWOOD ST,MARVIN ST,903.0,36.0,Residential,AC Improved,32508.0,Good,2582370.504,32.7390713,-117.0767837,32.7412211,-117.0775739
3249,SS-001339,42.908,55TH ST,OLIVE ST,COLLEGE GROVE DR,298.0,36.0,Residential,AC Improved,10728.0,Fair,460317.024,32.7349145,-117.0773823,32.7356886,-117.0773784
3250,SS-001340,88.37799999999999,55TH ST,SEIFERT ST,OLIVE ST,329.0,36.0,Residential,AC Improved,11844.0,Good,1046749.032,32.7339934,-117.0774138,32.7349145,-117.0773823
3251,SS-001341,88.52,55TH ST,LAUREL ST,SEIFERT ST,787.0,36.0,Residential,AC Improved,28332.0,Good,2507948.64,32.7318377,-117.0774673,32.7339934,-117.0774138
3252,SS-001342,41.56,55TH ST,TIMOTHY DR,FAULCONER ST,245.1583,36.0,Residential,AC Improved,8825.6988,Fair,366796.042128,32.7287888,-117.0775251,32.7294444,-117.0775132
3253,SS-001343,66.85,55TH ST,HANNA ST,TIMOTHY DR,188.6584,36.0,Residential,AC Improved,6791.7024,Fair,454025.30543999997,32.7282757,-117.0774623,32.7287888,-117.0775251
3254,SS-001344,70.9,55TH ST,GRAPE ST,HANNA ST,269.4215,36.0,Residential,AC Improved,9699.174,Good,687671.4366,32.72762,-117.0770785,32.7282757,-117.0774623
3255,SS-001345,52.47,55TH ST,AMANDA ST,IMPERIAL AV,240.0186,28.0,Residential,AC Improved,6720.5208,Fair,352625.72637600004,32.7069779,-117.0764199,32.7076717,-117.076429
3256,SS-001346,38.0,55TH ST,SANTA MARGARITA ST,AMANDA ST,221.5851,28.0,Residential,AC Improved,6204.3828,Poor,235766.5464,32.7063694,-117.0764356,32.7069779,-117.0764199
3258,SS-001348,54.39,55TH ST,HARDY AV,REMINGTON RD,1053.7061,56.0,Major,AC Improved,59007.5416,Fair,3209420.187624,32.7724702,-117.076198,32.7751441,-117.0768929
3259,SS-001349,64.77199999999999,55TH ST,MONTEZUMA RD,LINDO PASEO,382.2943,56.0,Major,AC Improved,21408.4808,Fair,1386670.1183776,32.7707659,-117.0762469,32.7717382,-117.0762286
3260,SS-001350,14.24,55TH ST,REDLAND DR,REDLAND DR,608.5777,30.0,Residential,AC Improved,18257.331000000002,Poor,259984.39344,32.7659997,-117.0770902,32.7659997,-117.0770902
3261,SS-001351,78.2,55TH ST,GILBERT DR,MADISON AV,784.0008,30.0,Residential,PCC Jointed Concrete,23520.023999999998,Good,1839265.8768,32.7587111,-117.0761339,32.7608635,-117.0761147
3262,SS-001352,84.288,55TH ST,FAULCONER ST,LAUREL ST,867.2202,36.0,Residential,AC Improved,31219.9272,Good,2631465.2238336,32.7294444,-117.0775132,32.7318377,-117.0774673
3264,SS-001354,47.69,56TH ST,MADISON AV,ADAMS AV,646.0379,30.0,Residential,AC Improved,19381.137,Fair,924286.4235299999,32.760853,-117.0749021,32.7626466,-117.0748949
3265,SS-001356,51.62,56TH ST,ADELAIDE AV,EL CAJON BL,296.0291,30.0,Collector,AC Improved,8880.873,Fair,458430.66426000005,32.7576672,-117.0749656,32.7584797,-117.0749464
3266,SS-001357,71.58,56TH ST,VALE WY,TROJAN AV,309.0,40.0,Residential,AC Improved,12360.0,Good,884728.8,32.7541607,-117.0750978,32.7549366,-117.0750695
3268,SS-001359,89.764,56TH ST,KATHLEEN PL,LAUREL ST,853.9587,36.0,Residential,AC Improved,30742.5132,Good,2759570.9548848,32.7310349,-117.0748387,32.7330588,-117.075369
3270,SS-001361,65.71,56TH ST,GLEN RD,ROSWELL ST,400.1142,28.0,Local,AC Improved,11203.1976,Fair,736162.114296,32.7149695,-117.075809,32.7157211,-117.0757575
3271,SS-001363,38.77,56TH ST,56TH PL,MC HUGH ST,405.0,36.0,Residential,AC Improved,14580.0,Poor,565266.6,32.7122377,-117.0758261,32.713326,-117.0757719
3272,SS-001365,52.346000000000004,56TH ST,EL CAJON BL,MADISON AV,872.0576,30.0,Residential,AC Improved,26161.728,Fair,1369461.8138879999,32.7584797,-117.0749464,32.760853,-117.0749021
3273,SS-001366,46.218,56TH ST,MEADE AV,ADELAIDE AV,326.0553,30.0,Residential,AC Improved,9781.659,Fair,452088.715662,32.7567606,-117.0749567,32.7576672,-117.0749656
3274,SS-001367,41.93,56TH ST,TROJAN AV,MEADE AV,660.2734,40.0,Residential,AC Improved,26410.936,Fair,1107410.54648,32.7549366,-117.0750695,32.7567606,-117.0749567
3275,SS-001368,66.286,57TH ST,ROSWELL ST,LUBER ST,646.0,36.0,Local,AC Improved,23256.0,Fair,1541547.216,32.7163246,-117.0740881,32.7180889,-117.0740712
3276,SS-001369,77.08,57TH ST,BOLLENBACHER ST,ROSWELL ST,368.0,36.0,Local,AC Improved,13248.0,Good,1021155.84,32.7155278,-117.0734375,32.7163246,-117.0740881
3278,SS-001371,69.456,58TH ST,EL CAJON BL,MADISON AV,743.6655,30.0,Residential,AC Improved,22309.965,Fair,1549560.92904,32.758807,-117.0726323,32.7608378,-117.0727403
3279,SS-001372,66.1,58TH ST,ESTELLE ST,EL CAJON BL,180.0027,30.0,Residential,AC Improved,5400.081,Fair,356945.3541,32.7582716,-117.0728637,32.758807,-117.0726323
3280,SS-001373,56.428000000000004,58TH ST,VALE WY,MEADE AV,214.2334,36.0,Collector,AC Improved,7712.4024,Fair,435195.44262720004,32.7561554,-117.0729032,32.7567322,-117.0728979
3281,SS-001374,66.98,58TH ST,TROJAN AV,VALE WY,444.1127,36.0,Collector,AC Improved,15988.0572,Fair,1070880.0712559999,32.7549263,-117.0729156,32.7561554,-117.0729032
3282,SS-001375,81.52,58TH ST,SPARTAN DR,TROJAN AV,187.4513,40.0,Collector,AC Improved,7498.052,Good,611241.19904,32.75439679999999,-117.0728401,32.7549263,-117.0729156
3283,SS-001376,83.836,58TH ST,OLYMPIC ST,SPARTAN DR,483.6834,40.0,Collector,AC Improved,19347.336,Good,1622003.2608959998,32.7531256,-117.0718643,32.75439679999999,-117.0728401
